variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,,"The case ends with Send for Credit Collection without payment or appeal resolution, meaning it does not fit any of the resolution categories.",,timely_payment,1.0,,0.0017314013093709946
V0002,timely_payment,The case is resolved promptly through a direct Payment event.,4.0,judicial_appeal,2.0,0.5608961582183838,0.17887108027935028
V0003,,"The case ends with Send Fine and lacks payment or appeal outcomes, making it part of the residual.",,timely_payment,1.0,,0.002686103107407689
V0004,timely_payment,"The case ultimately concludes with a Payment event, realizing timely fine payment.",1.0,judicial_appeal,1.0,0.3405536413192749,0.0022953625302761793
V0005,timely_payment,"The case concludes with multiple Payment events, achieving fine revenue realization.",0.0,judicial_appeal,1.0,0.01632649265229702,0.0035808782558888197
V0006,timely_payment,"The case results in Payment events, satisfying the timely payment category.",2.0,judicial_appeal,1.0,0.026891911402344704,0.014146298170089722
V0007,timely_payment,The case is quickly resolved via a Payment event following fine notification.,3.0,judicial_appeal,1.0,0.40347614884376526,0.021451078355312347
V0008,,"The case ends with Send Appeal to Prefecture without a final resolution, so it does not fit any completed resolution category.",,administrative_appeal,1.0,,0.0007805326604284346
V0009,,"Despite a partial payment, the case ultimately ends with Send for Credit Collection rather than successful resolution.",,timely_payment,1.0,,0.00039125734474509954
V0010,,"The case concludes with Send for Credit Collection, bypassing normal payment or appeal resolution.",,timely_payment,1.0,,0.0035356851294636726
V0011,,The variant ends by sending an appeal to the Prefecture without reaching a final closure.,,administrative_appeal,1.0,,0.0013859807513654232
V0012,,"The case finishes after sending the fine, with no payment or appeal resolution.",,timely_payment,1.0,,0.02757914364337921
V0013,administrative_appeal,The case goes through the administrative appeal process to the Prefecture and is ultimately resolved with a Payment.,2.0,judicial_appeal,1.0,0.004234648775309324,0.0031689032912254333
V0014,judicial_appeal,"The case involves an appeal to the Judge, realizing the judicial appeal category before payment.",4.0,timely_payment,1.0,0.005550093483179808,0.0032684020698070526
V0015,,The case terminates at Send Appeal to Prefecture without reaching a final outcome.,,administrative_appeal,1.0,,0.0011701901676133275
