variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,coercive_credit_collection,"The narrative ends with Send for Credit Collection after penalties were applied, matching coercive credit collection.",2.0,delinquent_payment,1.0,0.015612207353115082,0.02693282812833786
V0002,timely_payment,"The fine is paid almost immediately after creation without penalties or enforcement steps, realizing timely payment.",1.0,delinquent_payment,2.0,0.4847702980041504,0.17589472234249115
V0003,,"The process ends at Send Fine without any payment, appeal, or enforcement closure.",,timely_payment,1.0,,0.015334241092205048
V0004,delinquent_payment,"Payment occurs after penalties and fine notifications have been applied, representing a delinquent payment.",1.0,coercive_credit_collection,1.0,0.3405536413192749,0.0022953625302761793
V0005,delinquent_payment,Payment is made after penalty and notification steps despite subsequent repeated payment events.,0.0,coercive_credit_collection,1.0,0.01632649265229702,0.0035808782558888197
V0006,delinquent_payment,Payment occurs after administrative notification and penalty application steps.,2.0,coercive_credit_collection,1.0,0.026891911402344704,0.005869216751307249
V0007,timely_payment,"Payment is received shortly after sending the fine, without penalty escalation.",0.0,delinquent_payment,1.0,0.33931636810302734,0.018474731594324112
V0008,administrative_appeal,"The process includes sending an appeal to the Prefecture, realizing administrative appeal.",2.0,delinquent_payment,1.0,0.3506118953227997,0.03312566503882408
V0009,coercive_credit_collection,"Despite an intermediate payment, the case ultimately ends in coercive credit collection.",2.0,delinquent_payment,1.0,0.016952350735664368,0.028272973373532295
V0010,coercive_credit_collection,The case ends with Send for Credit Collection following penalties and fine notifications.,3.0,delinquent_payment,1.0,0.020879292860627174,0.0321999154984951
V0011,administrative_appeal,The narrative involves an appeal process directed to the Prefecture.,3.0,delinquent_payment,1.0,0.3446626365184784,0.03907490521669388
V0012,,"The case involves an early payment followed by sending the fine, leaving the process incomplete.",,timely_payment,1.0,,0.04559949040412903
V0013,administrative_appeal,The process involves an appeal to the Prefecture followed by results and subsequent payment.,2.0,coercive_credit_collection,1.0,0.007717736065387726,0.0031689032912254333
V0014,judicial_appeal,"The narrative explicitly includes an appeal to the Judge, realizing judicial appeal.",4.0,delinquent_payment,1.0,0.006005100905895233,0.0032684020698070526
V0015,administrative_appeal,The process involves initiating and sending an appeal to the Prefecture.,4.0,judicial_appeal,1.0,0.37154170870780945,0.012195822782814503
V0016,administrative_appeal,The case includes an administrative appeal to the Prefecture and resolution result notifications.,2.0,coercive_credit_collection,1.0,0.0,0.00037261247052811086
V0017,judicial_appeal,"The narrative contains a judicial appeal to the Judge, concluding with credit collection.",4.0,coercive_credit_collection,1.0,0.36585482954978943,0.00012474872346501797
V0018,delinquent_payment,Payment is executed after notification and penalty additions.,2.0,coercive_credit_collection,1.0,0.026644207537174225,0.005621511023491621
V0019,coercive_credit_collection,"An administrative appeal was processed, but the case ultimately escalated to coercive credit collection.",2.0,administrative_appeal,1.0,0.0017929569585248828,0.009527665562927723
V0020,coercive_credit_collection,"Despite going through administrative appeal steps, the case ended with coercive credit collection.",2.0,administrative_appeal,1.0,0.009584001265466213,0.020904622972011566
V0021,delinquent_payment,Payment happens after penalty steps with multiple payment iterations.,1.0,coercive_credit_collection,1.0,0.02187945879995823,0.0020457857754081488
V0022,administrative_appeal,The case involves an administrative appeal to the Prefecture before final payment.,3.0,coercive_credit_collection,1.0,0.016568269580602646,0.0013636029325425625
V0023,timely_payment,"Payment is completed early on, consistent with timely payment.",1.0,judicial_appeal,1.0,0.0,0.011123479343950748
V0024,delinquent_payment,Payment is recorded following penalty application.,2.0,coercive_credit_collection,1.0,0.030828630551695824,0.009805934503674507
V0025,coercive_credit_collection,"An administrative appeal is processed, but the case ultimately terminates in coercive credit collection.",2.0,administrative_appeal,1.0,0.0,0.011320621706545353
V0026,coercive_credit_collection,"The narrative ends with Send for Credit Collection, which clearly realizes coercive credit collection.",3.0,delinquent_payment,1.0,0.012473203241825104,0.02379382587969303
V0027,judicial_appeal,"The narrative ends with Appeal to Judge, representing a judicial appeal.",1.0,administrative_appeal,1.0,0.3649154007434845,0.33392608165740967
V0028,delinquent_payment,"Payment occurs after Send Fine and waiting time, reflecting payment after initial procedural steps.",2.0,timely_payment,1.0,0.05621231719851494,0.0050190407782793045
V0029,judicial_appeal,"The process ends with Appeal to Judge, indicating a judicial appeal.",3.0,coercive_credit_collection,1.0,0.39004945755004883,0.3334622085094452
V0030,administrative_appeal,"The process involves an administrative appeal to the Prefecture, concluding with Notify Result Appeal to Offender.",1.0,coercive_credit_collection,1.0,0.3418196439743042,0.008482392877340317
V0031,judicial_appeal,"The process includes an appeal to the judge before payment is eventually made, realizing judicial review.",4.0,delinquent_payment,1.0,0.014286130666732788,0.005012627691030502
V0032,administrative_appeal,"Involves sending an appeal to the Prefecture and receiving the result, fitting administrative appeal.",2.0,delinquent_payment,1.0,0.35731589794158936,0.060928214341402054
V0033,judicial_appeal,Includes both administrative appeal steps and an ultimate appeal to the judge before payment.,2.0,administrative_appeal,1.0,0.00045500797568820417,0.004574260208755732
V0034,administrative_appeal,Follows the workflow of an administrative appeal to the Prefecture.,2.0,coercive_credit_collection,1.0,0.33695361018180847,0.003616329049691558
V0035,judicial_appeal,Includes an administrative appeal process followed by an appeal to the judge.,1.0,administrative_appeal,1.0,0.3697322607040405,0.3336153030395508
V0036,delinquent_payment,"Payments occur after fine notification and penalty addition steps, indicating delinquent payment.",2.0,coercive_credit_collection,1.0,0.02700127102434635,0.005978575441986322
V0037,judicial_appeal,"Involves an appeal to the judge before payment is made, prioritizing due process rights.",4.0,delinquent_payment,1.0,0.35569682717323303,0.00041855929885059595
V0038,administrative_appeal,Represents an administrative appeal process directed to the Prefecture.,2.0,delinquent_payment,1.0,0.34084442257881165,0.04445679113268852
V0039,delinquent_payment,"Payment is made following fine notification, penalty addition, and waiting periods.",3.0,administrative_appeal,1.0,0.33760106563568115,0.0006572117563337088
V0040,coercive_credit_collection,Involves an appeal to the judge and ultimately results in being sent for credit collection.,2.0,judicial_appeal,1.0,0.011195872910320759,0.00012474872346501797
V0041,administrative_appeal,"Involves an administrative appeal to the Prefecture with results notified, followed by a late payment.",3.0,coercive_credit_collection,1.0,0.002321308245882392,0.0017474755877628922
V0042,administrative_appeal,Includes administrative appeal steps before culminating in payment.,2.0,delinquent_payment,1.0,0.007880770601332188,0.0030058680567890406
V0043,coercive_credit_collection,The process escalates to Send for Credit Collection after fine notifications and penalties.,3.0,delinquent_payment,1.0,0.018551481887698174,0.029872102662920952
V0044,delinquent_payment,Payment occurs after fine notification and penalty addition.,1.0,judicial_appeal,1.0,0.015555381774902344,0.002809768309816718
V0045,delinquent_payment,"Payments occur after penalties and notifications, representing delinquent payment.",2.0,coercive_credit_collection,1.0,0.02946282923221588,0.0002470270555932075
V0046,administrative_appeal,Follows the complete administrative appeal process to the Prefecture.,1.0,coercive_credit_collection,1.0,0.34731218218803406,0.013974904082715511
V0047,judicial_appeal,Involves administrative appeal steps and concludes with an appeal to the judge.,2.0,administrative_appeal,1.0,0.3657592236995697,0.33358433842658997
V0048,timely_payment,Payment occurs immediately after fine creation without intervening penalties or enforcement steps.,1.0,delinquent_payment,1.0,0.014894504100084305,0.0037710245233029127
V0049,administrative_appeal,Involves administrative appeal steps before resolving via payment.,3.0,delinquent_payment,1.0,0.01217799261212349,0.00030102423625066876
V0050,administrative_appeal,Contains administrative appeal steps directed to the Prefecture before final payment.,2.0,delinquent_payment,1.0,0.0028088379185646772,0.0022350053768604994
V0051,coercive_credit_collection,"The narrative ends with Send for Credit Collection, indicating an escalation to coercive credit collection procedures due to non-payment.",3.0,administrative_appeal,1.0,0.0015811827033758163,0.009739439934492111
V0052,administrative_appeal,"The process involves an administrative appeal to the Prefecture, concluding with Send Appeal to Prefecture.",4.0,delinquent_payment,1.0,0.4019312858581543,0.016582997515797615
V0053,administrative_appeal,The process contains steps related to an administrative appeal to the Prefecture.,3.0,delinquent_payment,2.0,0.3564070761203766,0.027330441400408745
V0054,delinquent_payment,The process includes penalties and is ultimately resolved via payment after enforcement steps.,2.0,administrative_appeal,1.0,0.3370448648929596,0.0010657456004992127
V0055,administrative_appeal,The process involves submitting an administrative appeal to the Prefecture.,4.0,coercive_credit_collection,2.0,0.43302121758461,0.0027148013468831778
V0056,judicial_appeal,"The process incorporates an appeal to a judge after administrative appeal steps, concluding with payment.",2.0,administrative_appeal,1.0,0.0010945438407361507,0.005213795695453882
V0057,coercive_credit_collection,The process involves credit collection procedures alongside administrative appeal actions.,2.0,administrative_appeal,1.0,0.3765580356121063,0.001717108185403049
V0058,administrative_appeal,The case involves an administrative appeal process directed to the Prefecture and receives the result.,3.0,delinquent_payment,1.0,0.33913561701774597,0.031143391504883766
V0059,coercive_credit_collection,The case involves coercive credit collection following administrative appeal procedures.,2.0,administrative_appeal,1.0,0.359336256980896,0.009126193821430206
V0060,timely_payment,The case is resolved via payment with early payments occurring relative to fine issuance.,4.0,delinquent_payment,1.0,0.05510316416621208,0.00174392678309232
V0061,delinquent_payment,"The case involves a penalty followed by payments, aligning with delinquent payment resolution.",2.0,administrative_appeal,1.0,0.0,0.0011347323888912797
V0062,delinquent_payment,"The case involves an administrative appeal step and a penalty, eventually resolved via payment.",2.0,administrative_appeal,1.0,0.3444620370864868,0.000877381069585681
V0063,judicial_appeal,The process leads directly to a judicial review via Appeal to Judge.,5.0,timely_payment,1.0,0.40651020407676697,0.3344395160675049
V0064,delinquent_payment,The case includes penalties and administrative appeal notification before being resolved via payment.,2.0,administrative_appeal,1.0,0.3339037597179413,0.0013996813213452697
V0065,delinquent_payment,"The case contains administrative appeal steps and a penalty, concluding with payment.",5.0,coercive_credit_collection,1.0,0.3473677337169647,0.0005637810099869967
V0066,administrative_appeal,The process centers around an administrative appeal to the Prefecture.,1.0,delinquent_payment,1.0,0.40938806533813477,0.009126193821430206
V0067,coercive_credit_collection,The case is escalated to coercive credit collection after payment attempts.,3.0,delinquent_payment,1.0,0.3478766679763794,0.3334977924823761
V0068,coercive_credit_collection,"The process includes an administrative appeal, a judicial appeal, and ultimately concludes with credit collection.",3.0,judicial_appeal,1.0,0.008348983712494373,0.002971639158204198
V0069,judicial_appeal,The case incorporates an administrative appeal followed by a judicial appeal (Appeal to Judge).,2.0,administrative_appeal,1.0,0.3762580454349518,0.333337664604187
V0070,administrative_appeal,The process follows through an administrative appeal to the Prefecture and notifies the offender of the result.,2.0,coercive_credit_collection,1.0,0.3519434630870819,0.018606198951601982
V0071,coercive_credit_collection,The case involves penalties and payments before escalating to coercive credit collection.,2.0,delinquent_payment,1.0,0.3488626778125763,0.33349868655204773
V0072,delinquent_payment,The case includes penalties and is resolved via multiple subsequent payments.,5.0,judicial_appeal,2.0,0.028718262910842896,0.0004975415649823844
V0073,delinquent_payment,The case involves penalties and an administrative appeal before being resolved through payment.,4.0,administrative_appeal,1.0,0.01050391886383295,0.0001076495973393321
V0074,coercive_credit_collection,"The case involves a judicial appeal, a penalty, and payment, ultimately concluding with credit collection.",3.0,judicial_appeal,1.0,0.006609482225030661,0.00471113994717598
V0075,delinquent_payment,"The case includes an administrative appeal and a penalty, concluding with delinquent payment.",3.0,administrative_appeal,1.0,0.3334769010543823,0.0021136580035090446
V0076,coercive_credit_collection,"The case involves an administrative appeal that is unsuccessful (leading to a penalty), and ultimately concludes by sending the case for credit collection due to non-payment.",3.0,delinquent_payment,1.0,0.017343608662486076,0.028664231300354004
V0077,,"The process ends with 'Send Fine' after an administrative appeal is initiated, without concluding payment, resolution, or formal escalation.",,timely_payment,1.0,,0.018020344898104668
V0078,delinquent_payment,Payment occurs after penalties and enforcement steps have been applied following the initial fine notification.,3.0,administrative_appeal,1.0,0.003538029035553336,0.0024032967630773783
V0079,delinquent_payment,"Payment happens after fine notification and the addition of penalties, representing delinquent payment.",4.0,judicial_appeal,1.0,0.003266340820118785,0.002131608547642827
V0080,delinquent_payment,Payment occurs interleaved with fine notification and penalty application steps.,3.0,coercive_credit_collection,2.0,0.04022882878780365,0.019206134602427483
V0081,delinquent_payment,"The process involves an appeal to the judge and administrative steps, but ultimately resolves via payment after penalties are applied.",4.0,judicial_appeal,1.0,0.33605456352233887,7.54167849663645e-05
V0082,coercive_credit_collection,"After administrative and judicial appeal steps, the case is escalated to coercive credit collection.",3.0,judicial_appeal,1.0,0.01656170003116131,0.005241078790277243
V0083,administrative_appeal,"The case involves an administrative appeal to the Prefecture, concluding with sending the appeal.",3.0,judicial_appeal,1.0,0.3389069736003876,0.0448305569589138
V0084,coercive_credit_collection,"The case goes through administrative and judicial appeals, culminating in coercive credit collection.",3.0,judicial_appeal,1.0,0.023746399208903313,0.0010727621847763658
V0085,delinquent_payment,"Payment occurs after fine notification, penalty addition, and a delayed administrative appeal step.",2.0,administrative_appeal,1.0,0.34691503643989563,0.00044637953396886587
V0086,administrative_appeal,The process features administrative appeal activities directed to the Prefecture.,2.0,delinquent_payment,1.0,0.34327664971351624,0.04046088829636574
V0087,delinquent_payment,Payment is made after a penalty has been added following the initial fine.,2.0,judicial_appeal,1.0,0.03652767837047577,0.015504983253777027
V0088,coercive_credit_collection,"Despite intermediate payments, the case ultimately escalates to coercive credit collection.",3.0,delinquent_payment,1.0,0.3482862710952759,0.33349737524986267
V0089,administrative_appeal,"The process centers around an administrative appeal to the Prefecture, concluding with a late payment after appeal notification.",4.0,coercive_credit_collection,1.0,0.00434685917571187,0.000877381069585681
V0090,administrative_appeal,The case incorporates an administrative appeal to the Prefecture followed by payment.,4.0,judicial_appeal,1.0,0.03409355878829956,0.0029763460624963045
V0091,judicial_appeal,"The process involves a judicial appeal to the Judge, prioritizing due process before payment occurs.",3.0,administrative_appeal,1.0,0.030048353597521782,0.004266120493412018
V0092,coercive_credit_collection,"Following an administrative appeal process and penalties, the case ends in coercive credit collection.",2.0,delinquent_payment,1.0,0.0026512525510042906,0.008669369854032993
V0093,judicial_appeal,The case involves an appeal to the judge early in the process.,7.0,timely_payment,2.0,0.4099256098270416,0.33374011516571045
V0094,administrative_appeal,The process includes an administrative appeal to the Prefecture and results in payment.,3.0,delinquent_payment,1.0,0.011952385306358337,7.54167849663645e-05
V0095,administrative_appeal,"The process incorporates an administrative appeal to the Prefecture, concluding with delinquent payment.",3.0,judicial_appeal,1.0,0.34906625747680664,2.923486135841813e-06
V0096,judicial_appeal,The trajectory involves an appeal to the judge after administrative appeal steps.,4.0,administrative_appeal,1.0,0.4301975667476654,0.3333333432674408
V0097,judicial_appeal,The sequence includes an appeal to the judge alongside administrative appeal steps.,5.0,administrative_appeal,1.0,0.4217146635055542,0.0015008746413514018
V0098,judicial_appeal,"The process features both administrative and judicial appeals, ending with notification of the appeal result.",3.0,administrative_appeal,1.0,0.3615114688873291,0.0029017154593020678
V0099,judicial_appeal,The process includes an appeal to the judge combined with an administrative appeal to the Prefecture.,3.0,administrative_appeal,1.0,0.3713144063949585,0.0018641023198142648
V0100,administrative_appeal,The case involves an administrative appeal to the Prefecture with subsequent penalties and multiple payment events.,7.0,delinquent_payment,1.0,0.37185677886009216,0.00018590420950204134
V0101,delinquent_payment,"The narrative includes a penalty ('Add penalty') followed by payment events, showing resolution via delinquent payment.",3.0,administrative_appeal,1.0,0.05627499893307686,0.0020700593013316393
V0102,judicial_appeal,"The process terminates with an 'Appeal to Judge', indicating judicial review.",0.0,delinquent_payment,1.0,0.3605007827281952,0.3334102928638458
V0103,administrative_appeal,The narrative involves administrative appeal steps directed towards the Prefecture ('Send Appeal to Prefecture').,3.0,judicial_appeal,1.0,0.45370206236839294,0.016196124255657196
V0104,administrative_appeal,The process centers around administrative appeal steps and concludes with results from the Prefecture.,1.0,delinquent_payment,1.0,0.35279110074043274,0.009658778086304665
V0105,judicial_appeal,"The case concludes with an 'Appeal to Judge', prioritizing judicial review.",1.0,delinquent_payment,1.0,0.35973623394966125,0.333636075258255
V0106,coercive_credit_collection,The process ends with 'Send for Credit Collection' after administrative steps fail to resolve payment.,0.0,delinquent_payment,1.0,0.004372332710772753,0.015692954882979393
V0107,judicial_appeal,The narrative incorporates administrative appeal steps followed by a final 'Appeal to Judge'.,2.0,administrative_appeal,1.0,0.354329377412796,0.33360815048217773
V0108,coercive_credit_collection,"Despite a late payment, the primary final resolution is 'Send for Credit Collection'.",4.0,administrative_appeal,1.0,0.0020014101173728704,0.009319212287664413
V0109,delinquent_payment,The narrative shows penalties applied and includes an administrative appeal sequence ending with payment.,2.0,administrative_appeal,1.0,0.34062135219573975,0.0023630724754184484
V0110,delinquent_payment,Involves penalties and administrative appeal activities before concluding with a payment.,4.0,administrative_appeal,1.0,0.3376065492630005,0.000651701120659709
V0111,coercive_credit_collection,The case undergoes administrative appeal steps with penalties and eventually escalates to coercive credit collection.,3.0,administrative_appeal,3.0,0.012587289325892925,0.023907912895083427
V0112,delinquent_payment,"Features administrative appeals and penalties, ultimately resolving through delinquent payments.",4.0,administrative_appeal,1.0,0.0011376558104529977,2.923486135841813e-06
V0113,delinquent_payment,"Includes penalties and administrative appeal steps, concluding with payment.",4.0,coercive_credit_collection,1.0,0.3475588858127594,0.00037261247052811086
V0114,delinquent_payment,Follows an administrative and penal process before resolving with payment.,3.0,administrative_appeal,1.0,0.019141066819429398,0.0018816288793459535
V0115,administrative_appeal,Focuses primarily on the administrative appeal process ending with the notification of the appeal result.,1.0,delinquent_payment,2.0,0.33735978603363037,0.004022510256618261
V0116,delinquent_payment,"Includes penalty addition and administrative appeal steps, concluding with payment.",1.0,administrative_appeal,1.0,0.36598578095436096,0.0032684020698070526
V0117,delinquent_payment,"Combines penalties, administrative appeal, a judicial appeal step, and finally delinquent payments.",5.0,judicial_appeal,1.0,0.03245711699128151,0.0008214598638005555
V0118,administrative_appeal,Contains administrative appeal steps and concludes with sending the appeal to the Prefecture.,3.0,judicial_appeal,2.0,0.3588108718395233,0.024926677346229553
V0119,administrative_appeal,Extensive administrative and judicial appeal activities culminating in forwarding the appeal to the Prefecture.,2.0,coercive_credit_collection,1.0,0.39796411991119385,0.020550139248371124
V0120,judicial_appeal,The narrative includes administrative steps and concludes with an appeal to the judge.,2.0,delinquent_payment,1.0,0.3888460695743561,0.33359038829803467
V0121,delinquent_payment,"Includes both judicial and administrative appeal elements alongside penalties, eventually resulting in a payment.",5.0,administrative_appeal,1.0,0.3824945390224457,0.004266120493412018
V0122,delinquent_payment,Involves penalties and a judicial appeal step before resolving via repeated payments.,2.0,judicial_appeal,1.0,0.04014039784669876,0.00344236777164042
V0123,coercive_credit_collection,"The case has multiple payment attempts after penalties, finally resulting in coercive credit collection.",3.0,delinquent_payment,1.0,0.3434004783630371,0.3334452211856842
V0124,administrative_appeal,Features early payment activity mixed with penalties and administrative appeal steps sent to the Prefecture.,4.0,delinquent_payment,2.0,0.34634700417518616,0.03739052638411522
V0125,administrative_appeal,Focused primarily on creating and sending the fine along with administrative appeal steps.,5.0,timely_payment,2.0,0.3852384090423584,0.0015008746413514018
V0126,delinquent_payment,"The case involves payment after an administrative appeal step and a penalty addition, realizing delinquent payment.",3.0,administrative_appeal,1.0,0.04022882878780365,0.019206134602427483
V0127,administrative_appeal,The process includes filing an appeal to the Prefecture and receiving the result before final payment.,4.0,coercive_credit_collection,1.0,0.3351858854293823,0.002809768309816718
V0128,administrative_appeal,The case involves an administrative appeal to the Prefecture followed by penalty addition and payment.,3.0,delinquent_payment,1.0,0.0003831842041108757,7.92998071119655e-06
V0129,coercive_credit_collection,The process involves an administrative appeal and ultimately concludes with sending the case for coercive credit collection.,2.0,administrative_appeal,2.0,0.01174258068203926,0.0004219587426632643
V0130,delinquent_payment,"The case includes an administrative appeal step, a penalty, and eventual payment after delinquency.",1.0,judicial_appeal,1.0,0.0024513588286936283,0.0013166265562176704
V0131,administrative_appeal,"The case involves an administrative appeal to the Prefecture, penalty addition, and eventual payment.",4.0,delinquent_payment,1.0,0.01772674359381199,0.00020512867195066065
V0132,administrative_appeal,The process includes an administrative appeal to the Prefecture and a penalty before payment.,3.0,delinquent_payment,2.0,0.34250059723854065,0.001130731892772019
V0133,coercive_credit_collection,The case involves a Prefecture appeal notification and concludes by sending the case for credit collection.,2.0,administrative_appeal,2.0,0.004777946043759584,0.006542676594108343
V0134,judicial_appeal,"The case involves both a Prefecture appeal and an appeal to the Judge, followed by credit collection.",3.0,coercive_credit_collection,1.0,0.3793533742427826,0.0010727621847763658
V0135,coercive_credit_collection,The process includes an administrative appeal and ends with sending for coercive credit collection.,2.0,administrative_appeal,3.0,0.0017573813674971461,0.013078004121780396
V0136,administrative_appeal,"The case includes an administrative appeal to the Prefecture, penalty addition, and payment.",3.0,delinquent_payment,2.0,0.007729319855570793,0.0004445431986823678
V0137,administrative_appeal,The case follows an administrative appeal process to the Prefecture with result notification.,0.0,delinquent_payment,1.0,0.3351935148239136,0.0018641023198142648
V0138,coercive_credit_collection,The process includes an administrative appeal and concludes by sending for coercive credit collection.,2.0,administrative_appeal,2.0,0.008795218542218208,0.0025254033971577883
V0139,judicial_appeal,"The case involves an administrative appeal as well as an appeal to the judge, concluding with payment.",3.0,administrative_appeal,1.0,0.009350834414362907,0.00044637953396886587
V0140,judicial_appeal,The case includes a judicial appeal to the judge along with a Prefecture appeal and payment.,4.0,delinquent_payment,1.0,0.008047268725931644,0.0017499447567388415
V0141,administrative_appeal,"The case involves an administrative appeal to the Prefecture, a penalty, and multiple payments.",12.0,delinquent_payment,2.0,0.3658757209777832,0.0004111852904316038
