variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,,The narrative ends at ER Sepsis Triage and does not involve any discharge pathway.,,release_d,5.0,,0.5406395792961121
V0002,,The narrative ends at CRP without reaching a discharge activity.,,release_d,3.0,,0.5278441905975342
V0003,,The narrative terminates at Leucocytes and lacks a discharge milestone.,,release_d,3.0,,0.5347605347633362
V0004,,The process sequence concludes with IV Antibiotics rather than any defined discharge option.,,release_c,2.0,,0.4971233904361725
V0005,,The narrative ends at LacticAcid and does not show patient discharge.,,release_d,3.0,,0.5291439890861511
V0006,,The variant ends at IV Antibiotics without completing a discharge path.,,release_c,4.0,,0.47466742992401123
V0007,,The trace stops at IV Antibiotics and does not specify a discharge category.,,release_c,4.0,,0.46762558817863464
V0008,,"The narrative results in Release A, which does not map to any of the specified release categories (merged_17_18, release_c, release_d, release_e).",,release_d,4.0,,0.3797557055950165
V0009,,The process terminates at IV Antibiotics with no discharge category involved.,,release_c,4.0,,0.4857541620731354
V0010,,The narrative finishes at ER Sepsis Triage and does not reach discharge.,,release_d,4.0,,0.49035146832466125
V0011,,The variant ends with IV Antibiotics and lacks a discharge event.,,release_d,3.0,,0.4707755148410797
V0012,,The process ends at IV Antibiotics without any recognized discharge outcome.,,release_d,4.0,,0.5311057567596436
V0013,,The sequence stops at Leucocytes without reaching discharge.,,release_c,4.0,,0.5185409188270569
V0014,,"The variant ends with Release A, which does not correspond to release_c, release_d, release_e, or merged_17_18.",,release_d,2.0,,0.37561073899269104
V0015,,"The narrative results in Release A, outside the scope of the defined taxonomy categories.",,release_c,3.0,,0.3531383275985718
V0016,,"The outcome is Release A, which does not match any category in the taxonomy.",,release_d,3.0,,0.340704083442688
V0017,,The process concludes at ER Sepsis Triage without a discharge step.,,release_d,4.0,,0.5186505913734436
V0018,,"The trace terminates at Release A, not aligning with the available discharge pathways.",,release_c,3.0,,0.3747175633907318
V0019,,The narrative ends at IV Antibiotics and does not reach a discharge endpoint.,,release_c,4.0,,0.4862593114376068
V0020,,The variant concludes at CRP without any discharge pathway indicators.,,release_d,4.0,,0.5304174423217773
V0021,,"The trace ends in Return ER after passing through Release A, which does not fit the target categories.",,release_c,5.0,,0.005273167043924332
V0022,,"The narrative ends with Release A, which is not represented in the taxonomy.",,release_c,1.0,,0.3741757571697235
V0023,,"The process results in Return ER following Release A, omitting any matching taxonomy category.",,release_c,4.0,,0.009885069914162159
V0024,,The narrative stops at Admission NC and does not show a final discharge category.,,release_d,4.0,,0.4786509573459625
V0025,,The sequence ends at IV Antibiotics without reaching a discharge milestone.,,release_c,4.0,,0.47325369715690613
V0026,,"The narrative ends in Release A and Return ER, which does not map to merged 17+18, release c, release d, or release e.",,release_d,4.0,,0.1811208873987198
V0027,,The narrative ends with IV Antibiotics and does not reach any of the specified discharge pathways.,,release_c,6.0,,0.4684274196624756
V0028,,"The narrative concludes with Release A and Return ER, which does not correspond to the targeted taxonomy categories.",,release_c,3.0,,0.007231835275888443
V0029,,The narrative terminates at Leucocytes without reaching a discharge destination.,,release_d,5.0,,0.5211825966835022
V0030,,"The narrative ends in Release A, which is not part of the specified discharge categories.",,release_e,4.0,,0.34203386306762695
V0031,,The narrative stops at LacticAcid without any discharge event.,,release_d,5.0,,0.5055722594261169
V0032,,"The narrative ends in Release A followed by Return ER, which does not match the target discharge categories.",,release_d,5.0,,0.01437660213559866
V0033,,"The narrative concludes with Release A and Return ER, not realizing the designated taxonomy pathways.",,release_d,4.0,,0.16679668426513672
V0034,,The narrative terminates at IV Liquid and lacks a relevant discharge outcome.,,release_d,4.0,,0.42726144194602966
V0035,,"The narrative ends in Release A, outside the scope of the target categories.",,release_c,2.0,,0.3336624205112457
V0036,,The narrative ends at CRP without reaching a discharge pathway.,,release_d,5.0,,0.5357251167297363
V0037,,"The narrative concludes with Release B, which is not included in the target categories.",,release_d,4.0,,0.383349746465683
V0038,,The narrative terminates at IV Antibiotics without a discharge event.,,release_d,4.0,,0.4697946608066559
V0039,,"The narrative ends with Release A, failing to match the defined category pathways.",,release_d,4.0,,0.33401814103126526
V0040,,The narrative ends at Admission NC without reaching a discharge destination.,,release_c,3.0,,0.4650612771511078
V0041,,"The narrative concludes with Release A, which does not correspond to the specified categories.",,release_c,3.0,,0.33535662293434143
V0042,,"The narrative ends in Release A, outside the designated category set.",,release_c,3.0,,0.3433450162410736
V0043,,The narrative terminates at LacticAcid without a discharge outcome.,,release_d,3.0,,0.5179733633995056
V0044,,"The narrative ends with Release A, which does not match any of the target taxonomy items.",,release_c,4.0,,0.34642553329467773
V0045,,"The narrative concludes with Release A and Return ER, missing the specified pathways.",,release_d,3.0,,0.3387773036956787
V0046,,"The narrative ends in Release A, which is not part of the target categories.",,release_c,4.0,,0.3337673246860504
V0047,,"The narrative ends with Release A, failing to realize the target categories.",,release_c,3.0,,0.3949425518512726
V0048,,"The narrative terminates at Release A, which is outside the target categories.",,release_d,2.0,,0.33444809913635254
V0049,,"The narrative ends in Release A and Return ER, not matching the required discharge categories.",,release_c,5.0,,0.007240867242217064
V0050,,The narrative stops at CRP without reaching any discharge event.,,release_d,3.0,,0.5218537449836731
V0051,,"The variant ends with Release A, which does not correspond to Merged 17+18, Release C, Release D, or Release E.",,release_c,3.0,,0.3426467478275299
V0052,,"The variant ends with Return ER after Release A, fitting none of the specified discharge categories.",,release_d,3.0,,0.006109035108238459
V0053,,"The variant ends with Release A, which is outside the scope of categories merged_17_18, release_c, release_d, and release_e.",,release_d,4.0,,0.3978457450866699
V0054,,"The variant ends with Return ER after Release A, so it does not realize the target categories.",,release_d,4.0,,0.010752740316092968
V0055,,"The variant ends with Return ER following Release A, fitting none of the taxonomy categories.",,release_c,4.0,,0.01938524842262268
V0056,,"The variant terminates at IV Antibiotics, which does not match any of the discharge categories.",,release_d,3.0,,0.5009521842002869
V0057,,"The variant ends with Release A, which is not represented in the specified taxonomy categories.",,release_c,3.0,,0.3955143988132477
V0058,,"The variant concludes with Release A, matching none of the available discharge alternatives.",,release_d,3.0,,0.39026913046836853
V0059,,"The variant ends with Release A, which does not fit the target taxonomy categories.",,release_d,3.0,,0.35084792971611023
V0060,,"The variant ends with Return ER after Release A, failing to realize any target category.",,release_c,5.0,,0.0018295705085620284
V0061,,"The variant ends with Release A, fitting none of the requested categories.",,release_d,2.0,,0.33482837677001953
V0062,,"The variant terminates with IV Antibiotics, which is not a target category.",,release_c,4.0,,0.47729048132896423
V0063,,"The variant concludes with Release A, matching none of the defined categories.",,release_c,8.0,,0.33924639225006104
V0064,,"The variant ends with Release A, which does not match the available taxonomy options.",,release_c,5.0,,0.3362339437007904
V0065,,"The variant ends with Release A, outside the scope of the target categories.",,release_c,3.0,,0.3391479551792145
V0066,,"The variant ends with Release A, failing to match any category in the taxonomy.",,release_c,4.0,,0.39830541610717773
V0067,,"The variant concludes with Release A, which does not realize any of the specified categories.",,release_d,5.0,,0.33353617787361145
V0068,,"The variant ends with Release B, which is not part of the target categories.",,release_c,5.0,,0.34092283248901367
V0069,,"The variant ends with Release A, fitting none of the taxonomy categories.",,release_c,4.0,,0.33458080887794495
V0070,,"The variant ends with Release A, which is not represented in the taxonomy.",,release_d,2.0,,0.3402844965457916
V0071,,"The variant ends with Return ER after Release A, matching none of the defined categories.",,release_d,5.0,,0.015960553660988808
V0072,,"The variant ends with Return ER after Release A, so it does not realize the target categories.",,release_c,4.0,,0.02642747573554516
V0073,,"The variant ends with Release A, failing to match any of the target categories.",,release_c,4.0,,0.3346960246562958
V0074,,"The variant ends with Return ER following Release A, fitting none of the taxonomy categories.",,release_c,5.0,,0.3476223945617676
V0075,,"The variant ends with Return ER after Release A, matching none of the available categories.",,release_c,6.0,,0.017104841768741608
V0076,,"The narrative ends with Release B, which does not match any of the defined discharge pathways in the taxonomy (merged_17_18, release_c, release_d, release_e).",,release_c,5.0,,0.3898930549621582
V0077,,"The narrative ends with Release B, which does not correspond to merged 17+18, release_c, release_d, or release_e.",,release_e,4.0,,0.526924729347229
V0078,,"The outcome is Return ER after Release A, fitting none of the specified discharge categories.",,release_e,5.0,,0.007812818512320518
