variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,straightforward_procurement,Standard high-frequency procurement sequence with clean resolution ending in invoice clearing.,0.0,service_entry_and_receipt_rework,1.0,0.003289570100605488,0.00012286112178117037
V0002,straightforward_procurement,Standard procurement sequence with minimal activity steps ending in invoice clearing.,2.0,service_entry_and_receipt_rework,1.0,0.0002898867824114859,0.0001714127283776179
V0003,,"Variant ends at goods receipt without full lifecycle progression, but is not part of the defined short/cancelled or other specific categories.",,short_or_cancelled_orders,1.0,,0.0002968281623907387
V0004,straightforward_procurement,"Standard procurement ending in invoice clearing, despite a payment block removal.",1.0,service_entry_and_receipt_rework,1.0,0.0012354067293927073,0.0007098503410816193
V0005,straightforward_procurement,Standard procurement path ending in invoice clearing.,2.0,service_entry_and_receipt_rework,1.0,0.0031468207016587257,1.9236773368902504e-05
V0006,straightforward_procurement,"Standard procurement path including a requisition, ending in invoice clearing.",1.0,service_entry_and_receipt_rework,2.0,0.0048759435303509235,3.895186637237202e-06
V0007,straightforward_procurement,Standard procurement path ending in invoice clearing.,2.0,service_entry_and_receipt_rework,1.0,0.00010002710041590035,0.00012098758452339098
V0008,straightforward_procurement,Standard procurement flow ending in invoice clearing.,3.0,service_entry_and_receipt_rework,2.0,0.0045079723931849,1.7414946341887116e-05
V0009,short_or_cancelled_orders,Short trace length characterized by immediate deletion of the purchase order right after creation.,1.0,service_entry_and_receipt_rework,2.0,0.04569212719798088,0.06604389101266861
V0010,straightforward_procurement,Standard procurement sequence ending in invoice clearing.,1.0,service_entry_and_receipt_rework,1.0,0.0004550541052594781,1.8670036297407933e-05
V0011,,Ends at record invoice receipt without clearing; does not fit the short/cancelled or other specific categories.,,straightforward_procurement,1.0,,0.0
V0012,,Ends at goods receipt without completing full invoice clearing.,,short_or_cancelled_orders,1.0,,0.00023286370560526848
V0013,,Terminates at invoice receipt without full invoice clearing lifecycle.,,straightforward_procurement,1.0,,6.99508746038191e-05
V0014,short_or_cancelled_orders,Extremely short trace consisting solely of purchase order creation without lifecycle progression.,2.0,service_entry_and_receipt_rework,2.0,0.5538139939308167,0.12683935463428497
V0015,,Terminates at record invoice receipt without clearing.,,straightforward_procurement,1.0,,5.343906013877131e-05
V0016,straightforward_procurement,Standard procurement sequence ending in invoice clearing.,3.0,service_entry_and_receipt_rework,2.0,0.004696899093687534,9.139499888988212e-05
V0017,,Ends at record invoice receipt without clearing.,,straightforward_procurement,1.0,,7.288854976650327e-05
V0018,,Ends at record invoice receipt without clearing.,,straightforward_procurement,1.0,,6.966866203583777e-05
V0019,,Includes a quantity change but ultimately completes as a standard invoice clearing path; does not cleanly fit the core straightforward archetype.,,straightforward_procurement,1.0,,1.8034315871773288e-05
V0020,,"Invoice created before purchase order item, which deviates from standard straightforward procurement patterns.",,straightforward_procurement,1.0,,7.608888699905947e-05
V0021,straightforward_procurement,Standard procurement sequence ending in invoice clearing.,2.0,service_entry_and_receipt_rework,2.0,0.002243571914732456,2.505644988559652e-05
V0022,straightforward_procurement,Standard procurement sequence ending in invoice clearing.,3.0,service_entry_and_receipt_rework,2.0,0.0011056159855797887,0.0008396411431021988
V0023,,Involves a change quantity step which modifies the standard flow.,,straightforward_procurement,1.0,,5.4961226851446554e-05
V0024,short_or_cancelled_orders,Short trace ending immediately after purchase order creation without full lifecycle progression.,3.0,straightforward_procurement,2.0,0.3854644298553467,0.035143908113241196
V0025,,"Involves a change price step, diverging from standard straightforward procurement.",,straightforward_procurement,1.0,,2.2126391741039697e-06
V0026,straightforward_procurement,Standard high-frequency procurement sequence with a clean resolution path ending in invoice clearing.,3.0,service_entry_and_receipt_rework,1.0,0.01526570599526167,0.003080602502450347
V0027,short_or_cancelled_orders,"Short tracing length without full lifecycle progression, terminating quickly at invoice receipt.",2.0,service_entry_and_receipt_rework,1.0,0.3699806034564972,0.0005129635101184249
V0028,straightforward_procurement,"Standard procurement flow with order confirmation, goods receipt, and invoice receipt.",3.0,service_entry_and_receipt_rework,1.0,0.3554350435733795,0.000765540637075901
V0029,short_or_cancelled_orders,Short lifecycle terminating directly in the deletion of the purchase order item.,2.0,straightforward_procurement,2.0,0.020135339349508286,0.04048710688948631
V0030,straightforward_procurement,"Clean procurement path involving requisition, purchase order, confirmation, goods receipt, and invoice receipt.",3.0,service_entry_and_receipt_rework,1.0,0.3462856113910675,0.0019750879146158695
V0031,straightforward_procurement,Standard procurement sequence concluding with payment block removal.,2.0,short_or_cancelled_orders,2.0,0.3412361145019531,0.006084884982556105
