variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,enforced_case_closure,"The case ends with Send for Credit Collection, which corresponds to enforcement mechanisms and credit collection.",2.0,timely_payment,1.0,0.011239874176681042,0.01385482493788004
V0002,timely_payment,The case is resolved quickly through payment realization (Payment).,4.0,judicial_appeal,2.0,0.5620308518409729,0.19947564601898193
V0003,,"The case only reaches Send Fine and does not achieve final resolution through payment, appeal, or enforcement.",,timely_payment,1.0,,0.33492860198020935
V0004,timely_payment,The case is resolved via payment realization.,1.0,enforced_case_closure,1.0,0.339418888092041,0.0022953625302761793
V0005,timely_payment,The case is resolved through payments.,0.0,enforced_case_closure,1.0,0.017461223527789116,0.0035808782558888197
V0006,timely_payment,The case is resolved through payments.,2.0,enforced_case_closure,1.0,0.028026646003127098,0.013336916454136372
V0007,timely_payment,The case is resolved through payment.,3.0,judicial_appeal,1.0,0.40461087226867676,0.04205566272139549
V0008,administrative_appeal,"The case involves an administrative appeal process to the Prefecture, ending with Send Appeal to Prefecture.",2.0,timely_payment,1.0,0.3506118953227997,0.0633479580283165
V0009,enforced_case_closure,"Despite an intermediate payment, the case ultimately ends with Send for Credit Collection.",2.0,timely_payment,1.0,0.012580018490552902,0.015194970183074474
V0010,enforced_case_closure,The case ultimately concludes with Send for Credit Collection.,3.0,timely_payment,1.0,0.01650696061551571,0.019121913239359856
V0011,administrative_appeal,The case involves an administrative appeal to the Prefecture.,3.0,timely_payment,1.0,0.3446626365184784,0.06929720193147659
V0012,,"The case ends with Send Fine without concluding via payment, appeal, or enforcement.",,timely_payment,1.0,,0.33692148327827454
V0013,administrative_appeal,The case goes through the administrative appeal process to the Prefecture and is eventually resolved via payment.,2.0,enforced_case_closure,1.0,0.007717736065387726,0.0031689032912254333
V0014,judicial_appeal,The case involves an appeal to the Judge (judicial appeal).,4.0,timely_payment,1.0,0.006005100905895233,0.0032684020698070526
V0015,administrative_appeal,The case involves an administrative appeal to the Prefecture.,4.0,timely_payment,1.0,0.37154170870780945,0.04241811856627464
V0016,administrative_appeal,The case involves an administrative appeal to the Prefecture and is resolved via payment.,2.0,enforced_case_closure,1.0,0.0,0.00037261247052811086
V0017,judicial_appeal,"The case involves a judicial appeal to the Judge, ending in credit collection.",4.0,enforced_case_closure,1.0,0.36585482954978943,0.0004219587426632643
V0018,timely_payment,The case is resolved through payment realization.,2.0,enforced_case_closure,1.0,0.02777893841266632,0.013584622181952
V0019,enforced_case_closure,The case goes through an administrative appeal and ultimately results in Send for Credit Collection.,2.0,administrative_appeal,1.0,0.006165289785712957,0.002976443851366639
V0020,enforced_case_closure,The case goes through an administrative appeal and ultimately results in Send for Credit Collection.,2.0,administrative_appeal,1.0,0.005211668089032173,0.007826619781553745
V0021,timely_payment,The case is resolved through payment realization.,1.0,enforced_case_closure,1.0,0.020744727924466133,0.003935260698199272
V0022,timely_payment,The case undergoes an administrative appeal and is ultimately resolved through payment.,4.0,enforced_case_closure,1.0,0.3341686725616455,0.0011584743624553084
V0023,timely_payment,The case is resolved through payment realization.,4.0,judicial_appeal,1.0,0.0772605910897255,0.03589702770113945
V0024,timely_payment,The case is resolved through payment realization.,2.0,enforced_case_closure,1.0,0.03196336328983307,0.0094001991674304
V0025,enforced_case_closure,The case goes through an administrative appeal and ultimately results in Send for Credit Collection.,2.0,timely_payment,1.0,0.004372332710772753,0.0011834870092570782
V0026,enforced_case_closure,"The narrative ends with Send for Credit Collection, which realizes enforced case closure.",3.0,timely_payment,1.0,0.008100870065391064,0.010715820826590061
V0027,judicial_appeal,"The narrative culminates in an Appeal to Judge, realizing judicial appeal.",1.0,administrative_appeal,1.0,0.3649154007434845,0.33392608165740967
V0028,timely_payment,"The narrative ends in Payment activity, realizing timely fine payment.",2.0,administrative_appeal,2.0,0.057347048074007034,0.01598348654806614
V0029,judicial_appeal,"The narrative proceeds to an Appeal to Judge, realizing judicial appeal.",3.0,enforced_case_closure,1.0,0.39004945755004883,0.3334622085094452
V0030,administrative_appeal,"The narrative involves administrative appeal steps concluding with Notify Result Appeal to Offender, realizing administrative appeal.",1.0,enforced_case_closure,1.0,0.3418196439743042,0.008482392877340317
V0031,judicial_appeal,"The case involves an Appeal to Judge followed by Payment, realizing judicial appeal due to the judicial path taken.",4.0,timely_payment,1.0,0.014286130666732788,0.005012627691030502
V0032,administrative_appeal,"The narrative includes administrative appeal steps up to receiving the result from the Prefecture, realizing administrative appeal.",2.0,judicial_appeal,1.0,0.35731589794158936,0.060928214341402054
V0033,judicial_appeal,"The process includes both administrative appeal steps and an Appeal to Judge before final payment, realizing judicial appeal.",2.0,administrative_appeal,1.0,0.00045500797568820417,0.004574260208755732
V0034,administrative_appeal,"The narrative traces through the administrative appeal process to notification of results, realizing administrative appeal.",2.0,timely_payment,1.0,0.33695361018180847,0.003616329049691558
V0035,judicial_appeal,"The case goes through administrative steps and ends in Appeal to Judge, realizing judicial appeal.",1.0,administrative_appeal,1.0,0.3697322607040405,0.3336153030395508
V0036,timely_payment,"The narrative resolves entirely through multiple Payment events, realizing timely payment.",2.0,enforced_case_closure,1.0,0.028136001899838448,0.013227558694779873
V0037,judicial_appeal,"The narrative includes an Appeal to Judge before payment, realizing judicial appeal.",4.0,timely_payment,1.0,0.35569682717323303,0.00041855929885059595
V0038,administrative_appeal,"The narrative details an administrative appeal to the Prefecture concluding with the result, realizing administrative appeal.",2.0,judicial_appeal,1.0,0.34084442257881165,0.04445679113268852
V0039,administrative_appeal,"The case involves sending an appeal to the Prefecture followed by payment, realizing administrative appeal.",3.0,timely_payment,1.0,0.018865903839468956,5.510637038241839e-06
V0040,judicial_appeal,"The process includes an Appeal to Judge before being sent for credit collection, realizing judicial appeal.",4.0,enforced_case_closure,1.0,0.36573007702827454,0.0005467074806801975
V0041,administrative_appeal,"The case follows the administrative appeal path to notification and final payment, realizing administrative appeal.",3.0,enforced_case_closure,1.0,0.002321308245882392,0.0019301939755678177
V0042,administrative_appeal,"The process involves the Prefecture administrative appeal before payment, realizing administrative appeal.",2.0,judicial_appeal,1.0,0.007880770601332188,0.0030058680567890406
V0043,enforced_case_closure,"The narrative concludes with Send for Credit Collection, realizing enforced case closure.",3.0,timely_payment,1.0,0.014179147779941559,0.016794098541140556
V0044,timely_payment,"The narrative resolves entirely via payments, realizing timely payment.",1.0,judicial_appeal,1.0,0.01669011451303959,0.002809768309816718
V0045,timely_payment,"The narrative resolves exclusively through fine payments, realizing timely payment.",2.0,enforced_case_closure,1.0,0.028328098356723785,0.0002470270555932075
V0046,administrative_appeal,"The process follows the administrative appeal steps up to result notification, realizing administrative appeal.",1.0,enforced_case_closure,1.0,0.34731218218803406,0.013974904082715511
V0047,judicial_appeal,"The case undergoes administrative appeal steps and ultimately results in an Appeal to Judge, realizing judicial appeal.",2.0,timely_payment,1.0,0.3657592236995697,0.33358433842658997
V0048,timely_payment,"The narrative resolves through immediate payments, realizing timely payment.",3.0,judicial_appeal,2.0,0.06236608698964119,0.021002525463700294
V0049,administrative_appeal,"The narrative includes administrative appeal steps ending with notification and payment, realizing administrative appeal.",3.0,timely_payment,1.0,0.01217799261212349,0.00022560743673238903
V0050,administrative_appeal,"The process features the Prefecture administrative appeal steps prior to final payment, realizing administrative appeal.",2.0,timely_payment,1.0,0.0028088379185646772,0.002417723648250103
V0051,enforced_case_closure,"The narrative ends with Send for Credit Collection, which represents enforced case closure.",3.0,administrative_appeal,1.0,0.005953515414148569,0.002764669479802251
V0052,administrative_appeal,The narrative involves administrative appeal steps and ends with Send Appeal to Prefecture.,4.0,timely_payment,1.0,0.4019312858581543,0.016582997515797615
