variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,matched_invoice_after_gr,"Goods receipt is recorded before the vendor invoice and invoice receipt, representing standard 3-way matching after goods receipt.",3.0,matched_invoice_before_gr,1.0,0.33974429965019226,1.0375811143603642e-05
V0002,matched_invoice_after_gr,"Goods receipt occurs prior to the vendor invoice and invoice receipt, fitting the 3-way matched invoice after goods receipt process.",3.0,matched_invoice_before_gr,1.0,0.33616483211517334,1.5803054338903166e-05
V0003,,"The process terminates at Record Goods Receipt without an invoice receipt or clearing, so it does not realize any of the full matching categories.",,matched_invoice_before_gr,1.0,,0.0002968281623907387
V0004,matched_invoice_before_gr,"Vendor invoice is received and recorded prior to the goods receipt, realizing the 3-way matched invoice before goods receipt category.",2.0,matched_invoice_after_gr,1.0,0.3352222144603729,1.0000213706007344e-06
V0005,matched_invoice_after_gr,Goods receipt is recorded before the vendor invoice and subsequent invoice receipt.,3.0,matched_invoice_before_gr,2.0,0.3333587646484375,5.024274287279695e-05
V0006,matched_invoice_after_gr,"Vendor invoice occurs after the goods receipt is recorded, representing 3-way matching after goods receipt.",4.0,matched_invoice_before_gr,1.0,0.3413306474685669,3.895186637237202e-06
V0007,matched_invoice_before_gr,Vendor invoice and invoice receipt occur before the goods receipt is recorded.,2.0,matched_invoice_after_gr,1.0,0.33655762672424316,1.0760294571809936e-05
V0008,matched_invoice_after_gr,Goods receipt is recorded before the vendor invoice and invoice receipt.,3.0,matched_invoice_before_gr,1.0,0.3347199261188507,3.758809543796815e-05
V0009,,"The purchase order item is deleted, so it does not complete any invoicing or matching process.",,matched_invoice_before_gr,2.0,,0.052841175347566605
V0010,matched_invoice_before_gr,Vendor invoice is created before the goods receipt is recorded.,4.0,matched_invoice_after_gr,1.0,0.3369126617908478,1.8670036297407933e-05
V0011,matched_invoice_before_gr,Vendor invoice is recorded prior to the goods receipt.,5.0,matched_invoice_after_gr,1.0,0.6826896071434021,0.0
V0012,,The trace stops at goods receipt without any invoice being created or cleared.,,matched_invoice_after_gr,1.0,,0.00023286370560526848
V0013,matched_invoice_after_gr,Goods receipt is recorded before the vendor invoice.,4.0,matched_invoice_before_gr,1.0,0.6855794787406921,0.0004660844861064106
V0014,,The process consists only of creating the purchase order item with no further activity.,,matched_invoice_before_gr,2.0,,0.5159500241279602
V0015,matched_invoice_before_gr,Vendor invoice is created before the goods receipt is recorded.,4.0,matched_invoice_after_gr,1.0,0.6824085712432861,5.343906013877131e-05
V0016,matched_invoice_after_gr,Goods receipt is recorded before the vendor invoice and invoice receipt.,4.0,matched_invoice_before_gr,1.0,0.341151624917984,8.009126759134233e-05
V0017,matched_invoice_after_gr,Goods receipt is recorded before the vendor invoice and invoice receipt.,5.0,matched_invoice_before_gr,1.0,0.6971921324729919,0.0017618000274524093
V0018,matched_invoice_after_gr,Goods receipt is recorded before the vendor invoice and invoice receipt.,5.0,matched_invoice_before_gr,1.0,0.6846269965171814,7.532727613579482e-05
V0019,matched_invoice_before_gr,Vendor invoice is created prior to the goods receipt.,4.0,matched_invoice_after_gr,1.0,0.3339040279388428,1.8034315871773288e-05
V0020,matched_invoice_before_gr,"Vendor invoice occurs at the very beginning of the trace, before the goods receipt.",4.0,matched_invoice_after_gr,1.0,0.3428882658481598,0.000120417149446439
V0021,matched_invoice_before_gr,Vendor invoice is created before the goods receipt is recorded.,3.0,matched_invoice_after_gr,1.0,0.33870115876197815,2.505644988559652e-05
V0022,matched_invoice_after_gr,Goods receipt is recorded before the vendor invoice and invoice receipt.,4.0,matched_invoice_before_gr,1.0,0.33534911274909973,2.2672475097351708e-05
V0023,matched_invoice_after_gr,Goods receipt is recorded before the vendor invoice and invoice receipt.,3.0,matched_invoice_before_gr,2.0,0.3344297409057617,3.0446310120169073e-05
V0024,,The process terminates after creating the purchase order item.,,matched_invoice_after_gr,2.0,,0.34760046005249023
