variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,coercive_credit_collection,"The narrative ends with Send for Credit Collection after a penalty was added, representing coercive credit collection.",2.0,delinquent_payment,1.0,0.015612207353115082,0.04043136537075043
V0002,timely_payment,The fine is paid almost immediately after creation with no intervening administrative or enforcement hurdles.,1.0,judicial_appeal,2.0,0.4958937466144562,0.15407751500606537
V0003,,"The case only reaches 'Send Fine' without payment, appeal, or collection, leaving it unresolved within the taxonomy.",,timely_payment,1.0,,0.002686103107407689
V0004,delinquent_payment,"Payment occurs after a notification and penalty are added, indicating a delayed or delinquent payment resolution.",1.0,coercive_credit_collection,1.0,0.3372873067855835,0.0022953625302761793
V0005,delinquent_payment,"Payment happens subsequent to fine notification and penalties, matching delinquent payment resolution.",0.0,coercive_credit_collection,1.0,0.019592832773923874,0.0035808782558888197
V0006,delinquent_payment,"Payment occurs following notification and penalty steps, fitting the delinquent payment category.",2.0,coercive_credit_collection,1.0,0.030158253386616707,0.0018732795724645257
V0007,timely_payment,Payment is made relatively quickly after sending the fine without significant delays or penalties.,0.0,judicial_appeal,1.0,0.33847376704216003,0.00334247131831944
V0008,administrative_appeal,The process includes inserting and sending an appeal to the Prefecture.,2.0,delinquent_payment,1.0,0.3506118953227997,0.0633479580283165
V0009,coercive_credit_collection,"Despite an intermediate payment, the case ultimately ends in coercive credit collection.",2.0,delinquent_payment,1.0,0.016952350735664368,0.04177151247859001
V0010,coercive_credit_collection,The workflow results in Send for Credit Collection after a penalty and notification.,3.0,delinquent_payment,1.0,0.020879292860627174,0.04569845274090767
V0011,administrative_appeal,The case involves submitting an administrative appeal to the Prefecture.,3.0,delinquent_payment,1.0,0.3446626365184784,0.06929720193147659
V0012,,"The case features early payment followed by sending the fine, which does not fit standard lifecycle paths.",,timely_payment,1.0,,0.02757914364337921
V0013,administrative_appeal,The case goes through an administrative appeal to the Prefecture and eventually concludes with payment.,2.0,coercive_credit_collection,1.0,0.007717736065387726,0.0031689032912254333
V0014,judicial_appeal,"The process includes an appeal to the judge, realizing judicial appeal.",4.0,delinquent_payment,1.0,0.012155338190495968,0.0032684020698070526
