variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,referred_to_collections,The trace ends with Send for Credit Collection after the fine and penalty remained unsettled.,2.0,single_payment_settlement,1.0,0.017405163496732712,0.33374977111816406
V0002,single_payment_settlement,The fine is settled in a single Payment activity with no installment structure or dispute.,4.0,unresolved_other,1.0,0.2281332165002823,0.21015578508377075
V0003,unresolved_other,"The trace ends at Send Fine without any payment, dispute, or collection referral.",4.0,single_payment_settlement,1.0,0.015334241092205048,0.33492860198020935
V0004,single_payment_settlement,The case concludes with a single Payment transaction covering the amount.,1.0,referred_to_collections,1.0,0.006649890448898077,0.0029525740537792444
V0005,installment_settlement,Multiple Payment activities indicate an installment or partial-payment settlement over time.,1.0,single_payment_settlement,1.0,0.02241422049701214,0.05990925803780556
V0006,installment_settlement,"The fine is paid across two separate Payment events, forming an installment pattern.",2.0,single_payment_settlement,1.0,0.03297964110970497,0.07047467678785324
V0007,single_payment_settlement,The trace shows a single payment settling the fine.,3.0,unresolved_other,1.0,0.07071322202682495,0.052735794335603714
V0008,formal_dispute,"The offender lodges an appeal to the prefecture, representing a formal dispute.",0.0,single_payment_settlement,1.0,0.011704887263476849,0.04900266230106354
V0009,referred_to_collections,"Despite an initial partial payment, the case ultimately escalates to external collections.",2.0,single_payment_settlement,1.0,0.018745308741927147,0.33508992195129395
V0010,referred_to_collections,The case involves a payment followed by an escalation to credit collection.,3.0,installment_settlement,1.0,0.022672250866889954,0.3334667682647705
V0011,formal_dispute,"The trace contains an appeal to the prefecture, indicating a formal dispute.",2.0,single_payment_settlement,1.0,0.0057556480169296265,0.054951902478933334
V0012,unresolved_other,"The trace ends with Send Fine following an early payment, leaving the final case state ambiguous.",5.0,single_payment_settlement,1.0,0.04559949040412903,0.33692148327827454
V0013,single_payment_settlement,"Despite a formal appeal process, the case ultimately settles with a single payment.",3.0,referred_to_collections,1.0,0.0074508520774543285,0.00016303516167681664
V0014,single_payment_settlement,"Following an appeal to a judge and a penalty, the fine is resolved in a single payment.",1.0,installment_settlement,1.0,0.028813635930418968,0.005550093483179808
V0015,formal_dispute,The trace represents a formal dispute through an appeal to the prefecture.,2.0,single_payment_settlement,1.0,0.03263473138213158,0.028072817251086235
V0016,single_payment_settlement,"After a prefecture appeal process and result notification, the fine is settled via a single payment.",3.0,referred_to_collections,1.0,0.015168587677180767,0.002321308245882392
V0017,referred_to_collections,"An appeal to a judge is made, but the case ultimately ends in a referral to credit collection.",3.0,single_payment_settlement,1.0,0.009527665562927723,0.3358064889907837
V0018,installment_settlement,"The trace records multiple payment events, fitting an installment settlement pattern.",3.0,single_payment_settlement,1.0,0.03273193538188934,0.07022697478532791
V0019,referred_to_collections,"Following an appeal process and results, the case is sent to external collections.",2.0,single_payment_settlement,1.0,0.0,0.33593234419822693
V0020,referred_to_collections,The dispute process concludes with a referral to credit collection.,2.0,single_payment_settlement,1.0,0.011376958340406418,0.3356766998767853
V0021,installment_settlement,Three separate payment instances indicate an installment payment structure.,0.0,referred_to_collections,1.0,0.01579173095524311,0.02170330472290516
V0022,single_payment_settlement,A single payment resolves the case after an appeal process has concluded.,4.0,referred_to_collections,1.0,0.0013996813213452697,0.002297634957358241
V0023,installment_settlement,Multiple payment events show that the amount was settled in installments.,4.0,single_payment_settlement,1.0,0.08221358805894852,0.11970862746238708
V0024,installment_settlement,The fine is paid across multiple installments.,3.0,single_payment_settlement,1.0,0.03691635653376579,0.07441139966249466
V0025,referred_to_collections,"After an appeal process, the case is escalated to external collections.",2.0,single_payment_settlement,1.0,0.0017929569585248828,0.3341393768787384
V0026,referred_to_collections,"The narrative ends with Send for Credit Collection, indicating the fine was not settled or contested in time and went to external collections.",3.0,installment_settlement,1.0,0.014266159385442734,0.33387914299964905
V0027,formal_dispute,"The case involves multiple appeals, including an appeal to the prefecture and a final Appeal to Judge.",3.0,single_payment_settlement,1.0,0.345302015542984,0.3346560299396515
V0028,installment_settlement,"The narrative records multiple Payment activities over time, indicating a payment-plan or installment pattern.",3.0,single_payment_settlement,1.0,0.06230004131793976,0.09979508072137833
V0029,formal_dispute,"The trace concludes with an Appeal to Judge, representing a formal dispute.",2.0,referred_to_collections,1.0,0.3464986979961395,0.3385833501815796
V0030,formal_dispute,"The trace involves an appeal to the prefecture resulting in notification to the offender, fitting the formal dispute category.",2.0,single_payment_settlement,1.0,0.3362460136413574,0.0044598826207220554
