variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,standard_fine_collection,"The fine progresses through notification and penalties, ultimately ending in credit collection due to non-payment.",2.0,delayed_payment,1.0,0.01826345920562744,0.0017314013093709946
V0002,direct_payment,The fine is paid promptly with minimal steps and no escalation or penalties applied.,0.0,payment_rework_loop,2.0,0.15741999447345734,0.15407751500606537
V0003,,"The trace stops at Send Fine without payment, escalation, or credit collection, fitting none of the standard categories.",,direct_payment,1.0,,0.33492860198020935
V0004,delayed_payment,The case undergoes notifications and penalties before eventually resulting in payment after a moderate duration.,2.0,standard_fine_collection,1.0,0.00736386701464653,0.0022953625302761793
V0005,payment_rework_loop,Characterized by repetitive payment installments and rework over extended periods.,2.0,delayed_payment,1.0,0.031541790813207626,0.0035808782558888197
V0006,payment_rework_loop,Involves multiple recurring payments and rework loops.,3.0,delayed_payment,1.0,0.04210721328854561,0.013336916454136372
V0007,direct_payment,Paid promptly after sending the fine without penalties or escalation.,1.0,payment_rework_loop,1.0,0.0,0.00334247131831944
V0008,appeal_process,"Involves formal appeals to the prefecture, leading to escalation steps.",2.0,delayed_payment,1.0,0.3583296239376068,0.0057952250353991985
V0009,standard_fine_collection,"Goes through notifications and penalties, leading eventually to credit collection despite an intervening payment attempt.",2.0,delayed_payment,1.0,0.019603604450821877,0.00039125734474509954
V0010,standard_fine_collection,Progresses through penalties and ultimately ends in credit collection.,3.0,payment_rework_loop,1.0,0.023530544713139534,0.0035356851294636726
V0011,appeal_process,Involves date appeal to prefecture and sending an appeal.,3.0,delayed_payment,1.0,0.3523803651332855,0.011744464747607708
V0012,,"An atypical ordering of payment followed by sending the fine, fitting none of the standard definitions.",,direct_payment,1.0,,0.33692148327827454
V0013,appeal_process,Involves complex review steps including prefecture appeals and results notification before payment.,2.0,delayed_payment,1.0,0.0,0.00016303516167681664
V0014,appeal_process,Involves appeal to a judge and subsequent penalties.,3.0,delayed_payment,1.0,0.036264486610889435,0.0032684020698070526
V0015,appeal_process,Involves prefecture appeal submission.,4.0,delayed_payment,1.0,0.3792594373226166,0.015134617686271667
V0016,appeal_process,Involves appeal process to the prefecture and subsequent result notification.,2.0,delayed_payment,1.0,0.007717736065387726,0.00037261247052811086
V0017,appeal_process,Involves an appeal to a judge and terminates in credit collection.,3.0,standard_fine_collection,1.0,0.3961142301559448,0.00012474872346501797
V0018,payment_rework_loop,Features repeated payments alongside standard notifications and penalties.,4.0,delayed_payment,1.0,0.04185950756072998,0.013584622181952
V0019,appeal_process,Involves prefecture appeal handling and ends in credit collection.,2.0,standard_fine_collection,1.0,0.3865865468978882,0.0002084532316075638
V0020,appeal_process,Involves formal appeal to the prefecture and subsequent escalation steps.,2.0,standard_fine_collection,1.0,0.37520959973335266,0.0028892019763588905
V0021,payment_rework_loop,Contains multiple repetitive payment installments over an extended duration.,1.0,standard_fine_collection,1.0,0.006664158310741186,0.00115015113260597
V0022,appeal_process,"Involves prefecture appeals, penalties, and subsequent appeal result notifications.",3.0,delayed_payment,1.0,0.008850532583892345,0.0013636029325425625
V0023,payment_rework_loop,Involves repeated payment actions.,5.0,direct_payment,1.0,0.09134116023778915,0.014894504100084305
V0024,payment_rework_loop,Features repetitive payment actions amidst penalties.,4.0,delayed_payment,1.0,0.04604393243789673,0.0094001991674304
V0025,appeal_process,Involves an appeal to the prefecture and concludes with credit collection.,3.0,standard_fine_collection,1.0,0.38479360938072205,0.0011834870092570782
V0026,standard_fine_collection,Follows notification and penalty steps culminating in credit collection due to non-payment.,3.0,payment_rework_loop,1.0,0.015124455094337463,0.0028892019763588905
V0027,appeal_process,Involves formal prefecture appeals and escalation to a judge.,2.0,standard_fine_collection,1.0,0.3346560299396515,0.33481907844543457
V0028,payment_rework_loop,Features multiple repeated payment steps characteristic of installment rework loops.,4.0,direct_payment,1.0,0.0714276134967804,0.0050190407782793045
V0029,appeal_process,"Includes notifications, penalties, and an ultimate appeal to the judge.",3.0,standard_fine_collection,1.0,0.35979005694389343,0.3376680910587311
V0030,appeal_process,Involves prefecture appeal submission and result notification steps.,1.0,delayed_payment,1.0,0.3495374023914337,0.3338954448699951
V0031,appeal_process,Includes appeal to judge alongside penalty processing before payment.,3.0,delayed_payment,1.0,0.04454551637172699,0.005012627691030502
V0032,appeal_process,Characterized by formal appeal submission to the prefecture and receiving results.,2.0,delayed_payment,1.0,0.3650336265563965,0.3342421054840088
V0033,appeal_process,Involves complete prefecture appeal cycle followed by appeal to judge and subsequent payment.,3.0,standard_fine_collection,1.0,0.03071439452469349,0.004574260208755732
V0034,appeal_process,Follows a standard prefecture appeal process and result notification.,2.0,delayed_payment,1.0,0.3446713387966156,0.3341447412967682
V0035,appeal_process,Involves prefecture appeal steps and final escalation to the judge.,2.0,standard_fine_collection,1.0,0.33947286009788513,0.33434775471687317
V0036,payment_rework_loop,Shows multiple payment repetitions and micro-payments.,2.0,standard_fine_collection,1.0,0.042216572910547256,0.013227558694779873
V0037,payment_rework_loop,Exhibits repeated payment activities over an extended duration.,3.0,appeal_process,1.0,0.0305271465331316,0.0008981942664831877
V0038,appeal_process,Consists of standard prefecture appeal steps leading to result receipt.,2.0,delayed_payment,1.0,0.34856221079826355,0.33355966210365295
V0039,delayed_payment,Undergoes notification and penalties before resulting in a delayed payment.,0.0,appeal_process,1.0,0.004411292728036642,0.0006572117563337088
V0040,standard_fine_collection,Goes through appeals and penalties before ending in credit collection.,2.0,appeal_process,1.0,0.0085446210578084,0.00012474872346501797
V0041,delayed_payment,Involves appeal steps and notifications followed by a late payment.,2.0,standard_fine_collection,1.0,0.016775919124484062,0.0017474755877628922
V0042,delayed_payment,Includes prefecture appeal activities and penalties before eventually being paid.,2.0,appeal_process,1.0,0.006573839578777552,0.00016303516167681664
V0043,standard_fine_collection,Ends in credit collection after notifications and penalties.,3.0,payment_rework_loop,1.0,0.021202733740210533,0.0012078725267201662
V0044,payment_rework_loop,Characterized by repetitive payment installments.,2.0,standard_fine_collection,1.0,0.03077068366110325,0.002809768309816718
V0045,payment_rework_loop,Extremely long trace with multiple sequential payment installments.,0.0,standard_fine_collection,1.0,0.014247529208660126,0.0004091657465323806
V0046,appeal_process,Focuses primarily on prefecture appeal steps and notification of results.,1.0,delayed_payment,1.0,0.3550299108028412,0.33826375007629395
V0047,appeal_process,Involves prefecture appeal steps and final escalation to a judge.,3.0,standard_fine_collection,1.0,0.3354997932910919,0.3354150950908661
V0048,direct_payment,Involves prompt payments with minimal intervention and repeated payment rework.,1.0,payment_rework_loop,1.0,0.3422447741031647,0.0037710245233029127
V0049,delayed_payment,Involves appeals and notifications prior to a delayed payment outcome.,3.0,appeal_process,1.0,0.002276618964970112,0.00022560743673238903
V0050,delayed_payment,Goes through prefecture appeal and notification process before payment.,1.0,appeal_process,1.0,0.017263449728488922,0.0022350053768604994
V0051,standard_fine_collection,"The trace undergoes notifications, penalties, and appeals before ultimately ending in credit collection due to non-payment.",3.0,delayed_payment,1.0,0.0010700697312131524,0.00021177421149332076
