variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,,This narrative ends at ER Sepsis Triage and does not reach admission or release pathways.,,release_a,2.0,,0.3891150653362274
V0002,,The process terminates at CRP without proceeding to admission or release.,,admission_nc,1.0,,0.37631967663764954
V0003,,The narrative stops at Leucocytes and does not contain admission or release stages.,,admission_nc,1.0,,0.3832360804080963
V0004,,This variant stops at IV Antibiotics in the ER and does not progress to admission or release.,,admission_nc,1.0,,0.01704295165836811
V0005,,The process ends at LacticAcid without admission or discharge activities.,,admission_nc,1.0,,0.37761950492858887
V0006,,This case sequence concludes at IV Antibiotics without reaching inpatient admission or release.,,release_b,2.0,,0.004777359776198864
V0007,,"Terminates at IV Antibiotics in the ER phase, lacking admission or release.",,admission_nc,1.0,,0.0012411928037181497
V0008,release_a,"Includes Admission NC followed by Release A, realizing the Release Variant A pathway.",7.0,admission_nc,1.0,0.36371123790740967,0.009495901875197887
V0009,,Stops at IV Antibiotics in the ER without proceeding to admission or release.,,release_a,2.0,,0.005673747975379229
V0010,,Ends at ER Sepsis Triage and does not include any admission or release activities.,,release_a,2.0,,0.3388270139694214
V0011,,Concludes at IV Antibiotics within the ER without inpatient admission or release.,,admission_nc,1.0,,0.0008854572079144418
V0012,,Process stops at IV Antibiotics prior to any inpatient admission or discharge.,,admission_nc,2.0,,0.05102531984448433
V0013,,Ends at Leucocytes without reaching admission or release categories.,,admission_nc,2.0,,0.367016464471817
V0014,release_a,Proceeds through Admission NC and ends with Release A.,8.0,admission_nc,2.0,0.35956624150276184,0.005350941326469183
V0015,release_a,Includes Admission NC and terminates with Release A.,4.0,admission_nc,1.0,0.037479717284440994,0.010969366878271103
V0016,release_a,Features Admission NC followed by Release A.,2.0,release_b,3.0,0.025045499205589294,0.0014648506185039878
V0017,,Ends at ER Sepsis Triage without reaching admission or release steps.,,admission_nc,2.0,,0.36712613701820374
V0018,release_a,Involves Normal Care admission (Admission NC) and ends with Release A.,6.0,admission_nc,3.0,0.3586730659008026,0.004457733128219843
V0019,,Terminates at IV Antibiotics without inpatient admission or release pathways.,,admission_nc,2.0,,0.006178873125463724
V0020,,Ends at CRP without any admission or release process elements.,,admission_nc,3.0,,0.3788929879665375
V0021,release_a,"Includes Admission NC and Release A before returning to the ER, realizing Release A.",5.0,admission_nc,2.0,0.3711993992328644,0.0033182979095727205
V0022,release_a,Proceeds via Admission NC to Release A.,6.0,release_c,1.0,0.3581312596797943,0.003915941808372736
V0023,release_a,Features Admission NC and Release A prior to a return to the ER.,8.0,admission_nc,3.0,0.3758113384246826,0.0012936044950038195
V0024,admission_nc,"Terminates at Admission NC, realizing the Normal Care admission pathway.",6.0,release_a,2.0,0.7732892036437988,0.004364368971437216
V0025,,Ends at IV Antibiotics in the ER without admission or release steps.,,admission_nc,2.0,,0.0033636149019002914
V0026,release_a,Includes Admission NC and Release A before a post-discharge ER return.,4.0,admission_nc,2.0,0.5181387066841125,0.17055650055408478
V0027,,Stops at IV Antibiotics without reaching inpatient admission or release.,,admission_nc,2.0,,0.00043937613372690976
V0028,release_a,Proceeds through Admission NC and Release A prior to returning to the ER.,5.0,release_b,2.0,0.40307602286338806,0.007231835275888443
V0029,,Ends at Leucocytes without admission or release activities.,,release_b,2.0,,0.36965814232826233
V0030,release_a,Includes Admission NC followed by Release A.,4.0,admission_nc,3.0,0.02637525089085102,0.00013509762356989086
V0031,,Terminates at LacticAcid without admission or discharge pathways.,,release_b,3.0,,0.3540477454662323
V0032,release_a,Features Admission NC and Release A before a return to the ER.,4.0,admission_nc,4.0,0.3515496551990509,0.003967460710555315
V0033,release_a,Contains Admission NC and Release A prior to a subsequent ER return.,6.0,admission_nc,3.0,0.5867221355438232,0.16679668426513672
V0034,,Stops at IV Liquid in the ER without reaching admission or release.,,release_a,2.0,,0.33619096875190735
V0035,release_a,Proceeds through Admission NC and ends with Release A.,1.0,release_c,2.0,0.004322426859289408,0.00870306883007288
V0036,,Ends at CRP without reaching inpatient admission or release.,,admission_nc,2.0,,0.38420066237449646
V0037,release_b,"Includes Admission NC followed by Release B, realizing the Release Variant B pathway.",5.0,release_a,1.0,0.3478574752807617,0.33376121520996094
V0038,,Terminates at IV Antibiotics in the ER without admission or release.,,admission_nc,2.0,,9.540599421598017e-05
V0039,release_a,Proceeds through Admission NC and Release A.,4.0,admission_nc,2.0,0.11652372032403946,0.0024409189354628325
V0040,admission_nc,"Concludes at Admission NC, realizing the Normal Care admission pathway.",5.0,release_b,1.0,0.7596995234489441,0.009225305169820786
V0041,release_a,Includes Admission NC and terminates with Release A.,2.0,release_c,3.0,0.14017163217067719,0.004060936626046896
V0042,release_a,Features Admission NC followed by Release A.,4.0,admission_nc,1.0,0.027686402201652527,0.0011760516790673137
V0043,,Ends at LacticAcid without reaching admission or release.,,admission_nc,1.0,,0.36644890904426575
V0044,release_a,Contains Admission NC and Release A.,4.0,admission_nc,1.0,0.03076694905757904,0.004256600048393011
