variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,,This narrative ends at ER Sepsis Triage and does not involve any patient release path from an inpatient ward.,,release_a,2.0,,0.4030590355396271
V0002,,This narrative ends at CRP testing during the ER phase and does not reach inpatient admission or release.,,release_a,2.0,,0.3902636766433716
V0003,,This narrative terminates at Leucocytes testing in the ER and does not represent an inpatient release path.,,release_a,2.0,,0.39718008041381836
V0004,,This narrative ends with IV Antibiotics administration in the ER and does not include inpatient admission and release.,,release_a,2.0,,0.3595428764820099
V0005,,This narrative concludes with LacticAcid testing in the ER and does not proceed to an inpatient ward or release.,,release_a,2.0,,0.3915635049343109
V0006,,This narrative finishes with IV Antibiotics in the ER without any subsequent inpatient admission or release path.,,release_b,2.0,,0.337086945772171
V0007,,This narrative ends at IV Antibiotics in the ER and lacks inpatient admission and release stages.,,release_b,2.0,,0.33662155270576477
V0008,release_a,"The patient is admitted to an inpatient ward (Admission NC) and subsequently receives Release A, fulfilling the standard patient release path.",7.0,release_b,2.0,0.36371123790740967,0.3369273245334625
V0009,,This sequence ends with IV Antibiotics in the ER and does not involve inpatient admission or release.,,release_a,2.0,,0.34817370772361755
V0010,,This narrative finishes with ER Sepsis Triage and does not represent an inpatient release pathway.,,release_a,2.0,,0.35277101397514343
V0011,,"This process variant terminates upon administering IV Antibiotics in the ER, without proceeding to inpatient care.",,release_b,2.0,,0.3334716260433197
V0012,,This narrative concludes with IV Antibiotics in the emergency setting and does not reach an inpatient ward.,,release_a,2.0,,0.39352524280548096
V0013,,This narrative terminates at Leucocytes testing in the ER and does not include inpatient release.,,release_a,3.0,,0.3809604346752167
V0014,release_a,The patient proceeds through inpatient admission (Admission NC) and is successfully released via Release A.,8.0,release_b,2.0,0.35956624150276184,0.34107232093811035
V0015,release_a,The narrative includes inpatient admission via Admission NC followed by Release A.,4.0,release_b,3.0,0.037479717284440994,0.34168222546577454
