variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, fulfilling standard 3-way matched invoice recorded after goods receipt.",3.0,matched_before_gr,1.0,0.33966395258903503,1.0375811143603642e-05
V0002,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, fitting matched_after_gr.",3.0,matched_before_gr,1.0,0.3360844850540161,1.5803054338903166e-05
V0003,,"The variant ends at Record Goods Receipt without an invoice receipt or clearing activity, so it does not realize any matching category.",,matched_before_gr,1.0,,0.0002968281623907387
V0004,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, aligning with matched_after_gr.",3.0,matched_before_gr,1.0,0.3351390063762665,6.50129322821158e-06
V0005,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, matching the category.",3.0,matched_before_gr,1.0,0.3334391117095947,5.712707570637576e-05
V0006,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, fitting matched_after_gr.",4.0,matched_before_gr,1.0,0.34125033020973206,1.373025315842824e-05
V0007,matched_before_gr,"Record Invoice Receipt occurs before Record Goods Receipt, fitting matched_before_gr.",2.0,matched_after_gr,1.0,0.33655476570129395,1.0760294571809936e-05
V0008,matched_after_gr,"Record Goods Receipt is recorded before Record Invoice Receipt, realizing matched_after_gr.",3.0,matched_before_gr,1.0,0.33480024337768555,3.758809543796815e-05
V0009,,The variant only creates and deletes a purchase order item without invoicing or goods receipt.,,matched_before_gr,2.0,,0.0611729770898819
V0010,matched_after_gr,"Record Goods Receipt precedes Record Invoice Receipt, corresponding to matched_after_gr.",3.0,matched_before_gr,1.0,0.33682942390441895,1.631987288419623e-05
V0011,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, matching matched_after_gr.",5.0,matched_before_gr,1.0,0.6826063990592957,2.4574050257797353e-05
V0012,,The variant ends at Record Goods Receipt without invoice recording or clearing.,,matched_after_gr,1.0,,0.00023286370560526848
V0013,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, fitting matched_after_gr.",4.0,matched_before_gr,1.0,0.6854991316795349,0.00046816447866149247
V0014,,The variant consists only of creating a purchase order item.,,matched_before_gr,2.0,,0.3333333432674408
V0015,matched_before_gr,"Record Invoice Receipt occurs before Record Goods Receipt (Vendor creates invoice, Record Goods Receipt, Record Invoice Receipt order in narrative shows invoice creation first and goods receipt recorded after, but wait: Vendor creates invoice then Record Goods Receipt then Record Invoice Receipt means invoice was created before GR, realizing matched_before_gr).",3.0,matched_after_gr,1.0,0.6824056506156921,2.3251661332324147e-05
V0016,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, fitting matched_after_gr.",4.0,matched_before_gr,1.0,0.3410712778568268,4.582580459100427e-06
V0017,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, matching matched_after_gr.",5.0,matched_before_gr,1.0,0.6971117854118347,0.0017618000274524093
V0018,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, fitting matched_after_gr.",5.0,matched_before_gr,1.0,0.6845466494560242,6.966866203583777e-05
V0019,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, realizing matched_after_gr.",3.0,matched_before_gr,1.0,0.33382081985473633,1.5505949704675004e-05
V0020,matched_before_gr,"Vendor creates invoice happens before Create Purchase Order Item and Record Goods Receipt, meaning the invoice is handled before GR, fitting matched_before_gr.",3.0,matched_after_gr,1.0,0.3428853750228882,0.000120417149446439
V0021,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, fitting matched_after_gr.",4.0,matched_before_gr,1.0,0.3386179506778717,2.631033567013219e-05
V0022,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, matching matched_after_gr.",4.0,matched_before_gr,2.0,0.3352687656879425,2.2672475097351708e-05
V0023,matched_after_gr,"Record Goods Receipt occurs before Record Invoice Receipt, fitting matched_after_gr.",3.0,matched_before_gr,1.0,0.33451005816459656,3.0446310120169073e-05
V0024,,"Incomplete purchase order process without goods receipt, invoice receipt, or clearance.",,matched_before_gr,2.0,,0.34760046005249023
V0025,matched_before_gr,"Vendor creates invoice and Change Price occur before Record Goods Receipt, placing the invoice creation prior to goods receipt, matching matched_before_gr.",3.0,matched_after_gr,1.0,0.3400019109249115,2.2126391741039697e-06
V0026,matched_after_gr,"Goods receipt is recorded before invoice receipt, following standard 3-way matching.",5.0,matched_before_gr,1.0,0.35164010524749756,4.715963314083638e-06
V0027,matched_before_gr,"Goods receipt is recorded, immediately followed by the invoice receipt, but the case terminates before clearance or payment block removal.",4.0,matched_after_gr,1.0,0.6768367886543274,0.00018354308849666268
V0028,matched_after_gr,Goods receipt occurs before invoice creation and receipt.,4.0,matched_before_gr,1.0,0.6918094754219055,0.0002827541611623019
V0029,,"The purchase order item was deleted, so no matching or invoicing process is completed.",,matched_before_gr,2.0,,0.0356161892414093
V0030,matched_after_gr,Goods receipt precedes invoice receipt.,5.0,matched_before_gr,1.0,0.6826600432395935,7.82122733653523e-05
V0031,matched_after_gr,Goods receipt is recorded before invoice receipt in a standard 3-way match flow.,5.0,matched_before_gr,1.0,0.6776105761528015,0.0
V0032,matched_after_gr,Goods receipt occurs before invoice receipt.,3.0,matched_before_gr,2.0,0.33622559905052185,1.596400761627592e-05
V0033,matched_after_gr,Goods receipt occurs before invoice receipt.,4.0,matched_before_gr,1.0,0.3348461389541626,3.0326116757350974e-05
V0034,,Variant ends at goods receipt without invoicing or matching.,,matched_after_gr,1.0,,0.0006336703663691878
V0035,matched_after_gr,Goods receipt is recorded before invoice receipt.,4.0,matched_before_gr,1.0,0.3354748785495758,1.1309039109619334e-05
V0036,matched_after_gr,Goods receipt precedes invoice receipt.,5.0,matched_before_gr,1.0,0.3351999819278717,5.01959164012078e-07
V0037,,Purchase order item is deleted.,,matched_before_gr,2.0,,0.029936516657471657
V0038,matched_after_gr,Goods receipt occurs before invoice receipt.,4.0,matched_before_gr,1.0,0.33632349967956543,4.0480290408595465e-07
