variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,rapid_triage_only,"Short pathway ending in triage with no admission or IV intervention, completing in minutes.",2.0,standard_admission_release,2.0,0.3600192070007324,0.3428671360015869
V0002,rapid_triage_only,"Outpatient workup involving initial blood work (CRP, Leucocytes) and triage, completing quickly.",2.0,standard_admission_release,2.0,0.34722384810447693,0.002573289442807436
V0003,rapid_triage_only,"Fast-paced triage and blood panels (CRP, Leucocytes) finishing within minutes without admission.",0.0,acute_iv_treatment,1.0,0.020806893706321716,0.3369881808757782
V0004,acute_iv_treatment,"Mid-length pathway featuring IV fluids and antibiotics alongside standard blood panels, resolving within an hour.",2.0,rapid_triage_only,2.0,0.03380906209349632,0.004699913784861565
V0005,rapid_triage_only,"Fast triage and routine blood work (Leucocytes, CRP, LacticAcid) completing in 26 minutes without admission.",2.0,acute_iv_treatment,2.0,0.3485236167907715,0.022337401285767555
V0006,acute_iv_treatment,"Pathway administering intravenous fluids and antibiotics alongside blood work, resolving in 3 hours.",0.0,rapid_triage_only,2.0,0.011353126727044582,0.0062922220677137375
V0007,acute_iv_treatment,"Mid-length pathway featuring IV fluids and antibiotics administration, resolving in 4 hours.",2.0,rapid_triage_only,2.0,0.004311275202780962,0.000749628699850291
V0008,standard_admission_release,Requires ward admission (Admission NC) followed by multi-day observation and release.,7.0,readmission_loop,1.0,0.3491789400577545,0.3509630858898163
V0009,acute_iv_treatment,"Involves IV liquid and IV antibiotics administration with blood panels, resolving in 2 hours.",2.0,standard_admission_release,2.0,0.022439859807491302,0.004101776983588934
V0010,rapid_triage_only,Outpatient process involving basic labs and triage completed within 2 hours without admission.,2.0,standard_admission_release,2.0,0.3569355309009552,0.3355148136615753
V0011,acute_iv_treatment,"Pathway featuring IV fluids and antibiotics administration alongside blood tests, resolving in 3 hours.",2.0,rapid_triage_only,1.0,0.0074612232856452465,0.0024003193248063326
V0012,acute_iv_treatment,"Features IV liquid and IV antibiotics along with blood work, resolving quickly within 24 minutes.",3.0,rapid_triage_only,1.0,0.06779143214225769,0.0062239631079137325
V0013,rapid_triage_only,"Short outpatient workup involving basic blood panels and triage, completing in 37 minutes.",1.0,acute_iv_treatment,1.0,0.00458724657073617,0.3341836631298065
V0014,standard_admission_release,Involves ward admission (Admission NC) followed by multi-day observation and eventual release (Release A).,6.0,rapid_triage_only,2.0,0.34503400325775146,0.34681808948516846
V0015,standard_admission_release,Requires ward admission (Admission NC) and multi-day observation before release.,5.0,readmission_loop,1.0,0.02294745109975338,0.16286888718605042
V0016,standard_admission_release,Involves inpatient ward admission (Admission NC) followed by multi-day observation and eventual release.,5.0,readmission_loop,1.0,0.010513233952224255,0.150434672832489
V0017,rapid_triage_only,"Short outpatient workup with basic blood tests and triage, completing in 37 minutes.",2.0,standard_admission_release,3.0,0.33803024888038635,0.33429333567619324
V0018,standard_admission_release,Requires ward admission (Admission NC) followed by multi-day observation and eventual release.,7.0,acute_iv_treatment,2.0,0.34414079785346985,0.34592488408088684
V0019,acute_iv_treatment,"Mid-length pathway featuring IV fluids and antibiotics administration alongside blood panels, resolving in 2 hours.",4.0,rapid_triage_only,2.0,0.022944986820220947,0.003596652066335082
V0020,acute_iv_treatment,"Features IV liquid and IV antibiotics administration alongside blood work, resolving in 25 minutes.",5.0,rapid_triage_only,2.0,0.40043649077415466,0.002573289442807436
V0021,readmission_loop,"Complex, long-duration pathway resulting in a return to the emergency room (Return ER).",4.0,standard_admission_release,2.0,0.014230657368898392,0.3340064585208893
V0022,standard_admission_release,Requires ward admission (Admission NC) followed by multi-day observation and eventual release.,6.0,acute_iv_treatment,1.0,0.34359899163246155,0.34538307785987854
V0023,readmission_loop,"Long-duration, complex pathway involving ward admission, release, and subsequent readmission to the ER.",6.0,standard_admission_release,1.0,0.009618755429983139,0.33626195788383484
