variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,standard_procurement_flow,"Shows a standard purchasing and invoicing sequence: PO creation, goods receipt, invoice receipt, and invoice clearing with moderate duration.",2.0,extreme_duration_and_churn,1.0,0.004371091723442078,0.00012286112178117037
V0002,standard_procurement_flow,"Typical procurement path involving order creation, goods receipt, vendor invoice, invoice receipt, and final clearing.",2.0,service_entry_and_rework,1.0,0.0007916348404251039,0.0001714127283776179
V0003,short_low_touch_flow,Short trace ending immediately at goods receipt without invoicing loop.,4.0,service_entry_and_rework,1.0,0.35101768374443054,0.0022300330456346273
V0004,standard_procurement_flow,"Standard flow with payment block removal prior to invoice clearing, maintaining a clean overall sequence.",1.0,service_entry_and_rework,1.0,0.00015388520841952413,0.00021364250278566033
V0005,standard_procurement_flow,Standard procurement flow including order confirmation and standard invoice processing steps.,3.0,service_entry_and_rework,1.0,0.0020652993116527796,1.9236773368902504e-05
V0006,standard_procurement_flow,Includes a requisition item followed by standard procurement and invoice execution.,3.0,extreme_duration_and_churn,1.0,0.005957465618848801,3.895186637237202e-06
V0007,standard_procurement_flow,"Standard path with slight variation in sequence order between invoice and goods receipt, leading to normal invoice clearing.",3.0,extreme_duration_and_churn,1.0,0.0011815486941486597,0.00010002710041590035
V0008,standard_procurement_flow,Standard procurement process with payment block handling before clearing.,1.0,service_entry_and_rework,1.0,0.003426450537517667,1.7414946341887116e-05
V0009,short_low_touch_flow,Very short trace consisting of creation and immediate deletion of a purchase order item.,5.0,service_entry_and_rework,2.0,0.6950460076332092,0.03061787039041519
V0010,standard_procurement_flow,Standard procurement sequence featuring an order confirmation and subsequent invoice clearing.,2.0,extreme_duration_and_churn,1.0,0.001536575611680746,1.631987288419623e-05
V0011,standard_procurement_flow,Typical procurement path ending at record invoice receipt.,4.0,short_low_touch_flow,1.0,0.3473135232925415,0.0
V0012,short_low_touch_flow,Short trace concluding at goods receipt without invoice processing.,5.0,standard_procurement_flow,1.0,0.3538709580898285,0.00023286370560526848
V0013,standard_procurement_flow,Standard purchasing and invoicing path up to invoice receipt.,3.0,short_low_touch_flow,1.0,0.35020625591278076,0.0004609861352946609
V0014,short_low_touch_flow,Extremely short trace containing only a single create purchase order item action.,5.0,service_entry_and_rework,2.0,0.8698346018791199,0.12683935463428497
V0015,standard_procurement_flow,Standard execution ending in record invoice receipt.,3.0,short_low_touch_flow,1.0,0.34703245759010315,0.0002390690497122705
V0016,standard_procurement_flow,Standard procurement flow starting from a purchase requisition and completing with clear invoice.,3.0,service_entry_and_rework,1.0,0.005778420716524124,9.139499888988212e-05
V0017,standard_procurement_flow,Clean execution trace containing order confirmation and concluding at invoice receipt.,5.0,short_low_touch_flow,1.0,0.36181890964508057,0.00042753134039230645
V0018,standard_procurement_flow,Standard flow starting with requisition and ending at invoice receipt.,4.0,short_low_touch_flow,1.0,0.34925377368927,8.846562559483573e-05
V0019,standard_procurement_flow,"Standard flow with a minor quantity change early in the process, resolving to clear invoice.",2.0,service_entry_and_rework,1.0,0.001472033211030066,1.8034315871773288e-05
V0020,standard_procurement_flow,"Standard sequence where vendor invoice occurs before order creation, concluding with standard invoice clearing.",4.0,short_low_touch_flow,1.0,0.007512187585234642,7.608888699905947e-05
V0021,standard_procurement_flow,Standard path with payment block removal and final invoice clearing.,2.0,service_entry_and_rework,2.0,0.003325093537569046,7.632849883520976e-05
V0022,standard_procurement_flow,"Standard flow with order confirmation, payment block removal, and invoice clearing.",2.0,short_low_touch_flow,1.0,2.4094360924209468e-05,0.0003434333484619856
V0023,standard_procurement_flow,Standard flow featuring a change quantity action followed by normal procurement steps and invoice clearing.,3.0,service_entry_and_rework,1.0,0.003136260434985161,7.724004535702989e-05
V0024,short_low_touch_flow,Short early-stage procurement action ending at purchase order creation.,6.0,standard_procurement_flow,2.0,0.7014849781990051,0.035143908113241196
V0025,standard_procurement_flow,Standard procurement sequence containing a price change and culminating in invoice clearing.,2.0,extreme_duration_and_churn,1.0,0.004628686234354973,1.0216278496955056e-05
V0026,standard_procurement_flow,This narrative exhibits standard purchasing and invoicing actions leading to clear invoice with a predictable sequence and moderate lead time.,4.0,service_entry_and_rework,1.0,0.01634722761809826,0.00026325476937927306
V0027,,"The flow is prolonged and anomalous without completing a standard end-to-end clearing loop, remaining residual.",,short_low_touch_flow,1.0,,0.00018354308849666268
V0028,standard_procurement_flow,Represents a clean and standard execution path ending with record invoice receipt.,4.0,short_low_touch_flow,1.0,0.35651659965515137,0.0002827541611623019
V0029,short_low_touch_flow,Consists of early-stage procurement actions followed by immediate deletion without full invoicing loops.,6.0,standard_procurement_flow,2.0,0.6694892048835754,0.005061084404587746
V0030,standard_procurement_flow,Follows a predictable sequence from requisition to goods receipt and invoice receipt.,4.0,short_low_touch_flow,1.0,0.34736716747283936,8.432253707724158e-06
V0031,standard_procurement_flow,Standard procurement flow continuing through payment block removal.,3.0,short_low_touch_flow,2.0,0.342317670583725,0.0042166635394096375
