variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,,This narrative ends with ER Sepsis Triage and does not reach a patient release step.,,release_a,2.0,,0.4030590355396271
V0002,,This narrative ends with CRP and does not reach a patient release step.,,release_a,2.0,,0.3902636766433716
V0003,,This narrative ends with Leucocytes and does not reach a patient release step.,,release_a,2.0,,0.39718008041381836
V0004,,This narrative ends with IV Antibiotics and does not reach a patient release step.,,release_a,2.0,,0.3595428764820099
V0005,,This narrative ends with LacticAcid and does not reach a patient release step.,,release_a,2.0,,0.3915635049343109
V0006,,This narrative ends with IV Antibiotics and does not reach a patient release step.,,release_b,2.0,,0.337086945772171
V0007,,This narrative ends with IV Antibiotics and does not reach a patient release step.,,release_b,2.0,,0.33662155270576477
V0008,release_a,This variant ends with Release A representing standard patient release.,7.0,release_b,2.0,0.3602067530155182,0.3369273245334625
V0009,,This narrative ends with IV Antibiotics and does not reach a patient release step.,,release_a,2.0,,0.34817370772361755
V0010,,This narrative ends with ER Sepsis Triage and does not reach a patient release step.,,release_a,2.0,,0.35277101397514343
V0011,,This narrative ends with IV Antibiotics and does not reach a patient release step.,,release_b,2.0,,0.3334716260433197
V0012,,This narrative ends with IV Antibiotics and does not reach a patient release step.,,release_a,2.0,,0.39352524280548096
V0013,,This narrative ends with Leucocytes and does not reach a patient release step.,,release_a,3.0,,0.3809604346752167
V0014,release_a,This variant ends with Release A representing standard patient release.,8.0,release_b,2.0,0.35606178641319275,0.34107232093811035
V0015,release_a,This variant ends with Release A representing standard patient release.,4.0,release_b,3.0,0.03397523984313011,0.34168222546577454
V0016,release_a,This variant ends with Release A representing standard patient release.,2.0,release_b,3.0,0.02154102362692356,0.3370905816555023
V0017,,This narrative ends with ER Sepsis Triage and does not reach a patient release step.,,release_a,3.0,,0.3810701370239258
V0018,release_a,This variant ends with Release A representing standard patient release.,6.0,release_c,3.0,0.35516858100891113,0.34196552634239197
V0019,,This narrative ends with IV Antibiotics and does not reach a patient release step.,,release_a,3.0,,0.3486788272857666
V0020,,This narrative ends with CRP and does not reach a patient release step.,,release_a,3.0,,0.39283695816993713
V0021,,"This narrative results in a Return ER outcome after release, which falls outside standard release tracking categories.",,release_a,1.0,,0.0006282883114181459
V0022,release_a,This variant ends with Release A representing standard patient release.,6.0,release_c,1.0,0.35462677478790283,0.34250733256340027
V0023,,"This narrative results in a Return ER outcome after release, which falls outside standard release tracking categories.",,release_a,1.0,,0.00020539744582492858
V0024,,This narrative ends with Admission NC and does not reach a patient release step.,,release_a,3.0,,0.3410704433917999
V0025,,This narrative ends with IV Antibiotics and does not reach a patient release step.,,release_a,2.0,,0.3356732130050659
V0026,release_a,"The narrative ends with Release A, representing standard patient release.",4.0,release_d,4.0,0.5216431617736816,0.1811208873987198
V0027,,The variant ends with IV Antibiotics and does not reach any release activity.,,release_a,3.0,,0.3358197510242462
V0028,release_a,"The narrative includes Release A, representing standard patient release.",5.0,release_b,2.0,0.40658044815063477,0.007231835275888443
V0029,,The variant terminates at Leucocytes without performing a release activity.,,release_b,2.0,,0.3836021423339844
V0030,release_a,"The narrative terminates with Release A, matching standard patient release.",4.0,release_d,4.0,0.022870777174830437,0.3360888957977295
V0031,,The variant ends at LacticAcid without a release activity.,,release_b,3.0,,0.36799171566963196
V0032,release_a,"The narrative contains Release A, aligning with standard patient release.",4.0,release_d,5.0,0.3550541400909424,0.01437660213559866
V0033,release_a,"The narrative concludes with Release A, corresponding to standard patient release.",6.0,release_d,4.0,0.5902265906333923,0.16679668426513672
V0034,,The variant ends at IV Liquid and does not execute a release activity.,,release_a,2.0,,0.33619096875190735
V0035,release_a,"The narrative ends with Release A, representing standard patient release.",1.0,release_c,2.0,0.0008179508149623871,0.3336624205112457
V0036,,The variant stops at CRP without reaching a release step.,,release_b,3.0,,0.3981446325778961
V0037,release_b,"The narrative ends with Release B, representing alternative release processing.",5.0,release_a,1.0,0.3478574752807617,0.33376121520996094
V0038,,The variant ends at IV Antibiotics without a release activity.,,release_a,3.0,,0.33445248007774353
V0039,release_a,"The narrative finishes with Release A, matching standard patient release.",4.0,release_b,4.0,0.11301925033330917,0.33401814103126526
V0040,,The variant terminates at Admission NC and lacks any release activity.,,release_b,1.0,,0.3391858637332916
V0041,release_a,"The narrative includes Release A, representing standard patient release.",2.0,release_c,3.0,0.1366671621799469,0.3335843086242676
V0042,release_a,"The narrative ends with Release A, corresponding to standard patient release.",4.0,release_b,3.0,0.024181924760341644,0.33477774262428284
V0043,,The variant stops at LacticAcid without any release processing.,,release_a,2.0,,0.3803929090499878
V0044,release_a,"The narrative ends with Release A, matching standard patient release.",4.0,release_b,3.0,0.027262473478913307,0.3349694311618805
V0045,release_a,"The narrative includes Release A, representing standard patient release.",8.0,release_d,3.0,0.7161848545074463,0.3387773036956787
V0046,release_a,"The narrative concludes with Release A, corresponding to standard patient release.",4.0,release_c,4.0,0.008613181300461292,0.3337673246860504
V0047,release_a,"The narrative finishes with Release A, matching standard patient release.",6.0,release_c,3.0,0.3753935992717743,0.33553382754325867
V0048,release_a,"The narrative ends with Release A, representing standard patient release.",2.0,release_d,2.0,0.011260765604674816,0.33444809913635254
V0049,release_a,"The narrative contains Release A, corresponding to standard patient release.",7.0,release_c,5.0,0.430670827627182,0.007240867242217064
V0050,,The variant terminates at CRP without reaching a release activity.,,release_a,3.0,,0.3842732608318329
V0051,release_a,"The narrative ends with Release A, representing standard patient release.",3.0,release_c,3.0,0.12533046305179596,0.3335767686367035
V0052,release_a,"The narrative includes Release A before a return to ER, realizing standard patient release processing.",3.0,release_d,3.0,0.40773555636405945,0.006109035108238459
V0053,release_a,"The narrative terminates with Release A, representing standard patient release.",9.0,release_b,4.0,0.37829676270484924,0.3340359926223755
V0054,release_a,"The narrative contains Release A followed by an ER return, realizing standard patient release.",5.0,release_d,4.0,0.38018345832824707,0.010752740316092968
V0055,release_a,"The narrative features Release A prior to a return to the ER, representing standard patient release.",3.0,release_c,4.0,0.503032386302948,0.01938524842262268
V0056,,The narrative ends with IV Antibiotics and does not reach any release activity.,,release_a,3.0,,0.36337172985076904
V0057,release_a,"The narrative terminates with Release A, realizing standard patient release.",4.0,release_b,3.0,0.3759654760360718,0.33496198058128357
V0058,release_a,"The narrative ends with Release A, representing standard patient release.",8.0,release_b,3.0,0.37072017788887024,0.33370938897132874
V0059,release_a,"The narrative ends with Release A, realizing standard patient release.",2.0,release_d,3.0,0.03168485686182976,0.339391827583313
V0060,release_a,"The narrative features Release A before an ER return, representing standard patient release.",6.0,release_b,5.0,0.4172533452510834,0.0034087628591805696
V0061,release_a,"The narrative culminates in Release A, representing standard patient release.",4.0,release_d,2.0,0.002642084611579776,0.33482837677001953
V0062,,The narrative ends with IV Antibiotics without concluding with a release activity.,,release_a,2.0,,0.339709997177124
V0063,release_a,"The narrative concludes with Release A, realizing standard patient release.",12.0,release_b,6.0,0.009573666378855705,0.33602777123451233
V0064,release_a,"The narrative terminates with Release A, representing standard patient release.",6.0,release_b,4.0,0.17878133058547974,0.3362339437007904
V0065,release_a,"The narrative ends with Release A, representing standard patient release.",3.0,release_c,3.0,0.12155035883188248,0.3368700444698334
V0066,release_a,"The narrative concludes with Release A, realizing standard patient release.",6.0,release_b,2.0,0.37875643372535706,0.3344956636428833
V0067,release_a,"The narrative finishes with Release A, representing standard patient release.",6.0,release_b,3.0,0.004834673833101988,0.33353617787361145
V0068,release_b,"The narrative concludes with Release B, realizing alternative release processing.",5.0,release_a,4.0,0.0,0.33354225754737854
V0069,release_a,"The narrative ends with Release A, realizing standard patient release.",5.0,release_b,4.0,0.003384331241250038,0.33458080887794495
V0070,release_a,"The narrative culminates in Release A, representing standard patient release.",5.0,release_d,2.0,0.18863312900066376,0.3402844965457916
V0071,release_a,"The narrative includes Release A prior to a return to the ER, representing standard patient release.",7.0,release_d,5.0,0.5191677212715149,0.015960553660988808
V0072,release_a,"The narrative features Release A before an ER return, realizing standard patient release.",4.0,release_c,4.0,0.3430032432079315,0.02642747573554516
V0073,release_a,"The narrative terminates with Release A, representing standard patient release.",5.0,release_b,4.0,0.012807591818273067,0.3346960246562958
V0074,release_a,"The narrative shows Release A followed by an ER return, realizing standard patient release.",8.0,release_b,4.0,0.6759102940559387,0.3476223945617676
V0075,release_a,"The narrative includes Release A before an ER return, representing standard patient release.",5.0,release_b,6.0,0.5956806540489197,0.020607611164450645
V0076,release_b,"The narrative concludes with Release B, representing alternative release processing.",2.0,release_a,2.0,0.35440078377723694,0.33370938897132874
V0077,release_b,"The narrative concludes with Release B, representing alternative release processing.",5.0,release_a,4.0,0.24737389385700226,0.3457289934158325
