variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,,"The trace stops at ER Sepsis Triage without reaching a final disposition or admission, meaning it represents an incomplete or unadmitted emergency visit rather than a completed recovery path.",,uncomplicated_recovery,2.0,,0.013384795747697353
V0002,,"The trace ends at CRP laboratory work without admission or discharge disposition, representing an incomplete episode.",,early_or_irregular_discharge,1.0,,0.0059904432855546474
V0003,,"The trace terminates at Leucocytes without an admission or disposition outcome, representing an incomplete episode.",,early_or_irregular_discharge,1.0,,0.013577933423221111
V0004,,The trace ends with IV Antibiotics administration in the emergency setting without an admission or final discharge recorded.,,early_or_irregular_discharge,1.0,,0.0031856950372457504
V0005,,The trace ends at LacticAcid without admission or discharge.,,early_or_irregular_discharge,1.0,,0.011170591227710247
V0006,,The trace ends with IV Antibiotics in the emergency phase without proceeding to admission or final disposition.,,early_or_irregular_discharge,2.0,,0.0048727658577263355
V0007,,The trace ends with IV Antibiotics administration without a recorded hospital admission or formal discharge event.,,early_or_irregular_discharge,1.0,,0.000749628699850291
V0008,uncomplicated_recovery,"The case involves a standard admission to normal care (Admission NC) followed by a routine release (Release A) within a typical short duration (median 3 days), with no care escalation.",4.0,non_home_disposition,1.0,0.3452650308609009,0.0017786488169804215
V0009,,The trace concludes with IV Antibiotics in the emergency department without admission or final disposition.,,extended_monitoring_recovery,2.0,,0.004415913950651884
V0010,,"The trace ends unexpectedly at ER Sepsis Triage following initial lab work, without admission or discharge.",,early_or_irregular_discharge,2.0,,0.0369032584130764
V0011,,The trace ends with IV Antibiotics in the emergency setting without leading to admission or formal discharge.,,early_or_irregular_discharge,1.0,,0.0009808631148189306
V0012,,The trace terminates with IV Antibiotics without admission or discharge disposition.,,early_or_irregular_discharge,2.0,,0.0006104464991949499
V0013,,The trace ends at Leucocytes without an admission or discharge outcome.,,early_or_irregular_discharge,1.0,,0.0026417141780257225
V0014,uncomplicated_recovery,The case shows standard emergency diagnostics followed by a straightforward admission to normal care and routine release (Release A) within a typical timeframe (median 4 days) without complications.,5.0,early_or_irregular_discharge,2.0,0.3411200940608978,0.000893208256457001
V0015,extended_monitoring_recovery,"The trace shows recovery and release after admission, but incorporates repeated laboratory work (CRP and Leucocytes) and an extended observation duration (median 2 days with additional follow-ups) characteristic of extended monitoring before discharge.",7.0,non_home_disposition,1.0,0.1551426500082016,0.001538728945888579
V0016,extended_monitoring_recovery,The case recovers and is discharged (Release A) after a materially longer observation period (median 4 days) featuring repeated laboratory tests (CRP and Leucocytes).,7.0,uncomplicated_recovery,1.0,0.1427084356546402,6.932452379260212e-05
V0017,,The trace ends at ER Sepsis Triage without an admission or discharge disposition.,,early_or_irregular_discharge,2.0,,0.008604122325778008
V0018,extended_monitoring_recovery,The case follows an admitted recovery path with a longer observation duration (median 4 days) before routine release.,7.0,uncomplicated_recovery,1.0,0.3652248680591583,0.00012561735638882965
V0019,,The trace concludes with IV Antibiotics administration in the emergency area without hospital admission or final discharge.,,early_or_irregular_discharge,2.0,,0.00492103910073638
V0020,,The trace ends with CRP lab work without admission or discharge disposition.,,early_or_irregular_discharge,2.0,,0.005307679995894432
V0021,non_home_disposition,"The case trace ends with 'Return ER' following initial hospital admission and release, representing an unplanned return to the emergency department or readmission/facility transfer disposition rather than a routine uncomplicated recovery.",4.0,extended_monitoring_recovery,2.0,0.013220068998634815,0.00857553631067276
V0022,extended_monitoring_recovery,The case recovers and is released after an extended stay duration (median 4 days) following admission to normal care.,9.0,uncomplicated_recovery,1.0,0.3646831214427948,0.00066740857437253
V0023,non_home_disposition,"The trace ends with a 'Return ER' event after a prolonged stay (median 40 days), indicating an irregular non-routine disposition pattern.",6.0,uncomplicated_recovery,1.0,0.008608167059719563,0.003963633440434933
V0024,,The trace ends upon admission to normal care (Admission NC) without a final discharge or disposition event recorded.,,early_or_irregular_discharge,1.0,,0.004364368971437216
V0025,,The trace finishes with IV Antibiotics in the emergency setting without any admission or discharge recorded.,,early_or_irregular_discharge,2.0,,0.0034590212162584066
