variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,rapid_triage_and_discharge,"Short diagnostic pathway with fast ER registration, triage, and rapid completion without admission.",3.0,inpatient_admission_and_release,2.0,0.38411691784858704,0.3428671360015869
V0002,rapid_triage_and_discharge,"Short diagnostic pathway with immediate laboratory workups (CRP, Leucocytes) and rapid discharge without admission.",2.0,inpatient_admission_and_release,2.0,0.37132155895233154,0.335984468460083
V0003,rapid_triage_and_discharge,Short pathway involving ER triage and immediate lab workups resulting in outpatient completion.,1.0,inpatient_admission_and_release,2.0,0.3782379627227783,0.3369881808757782
V0004,acute_medical_intervention,Features emergency evaluation followed by prompt fluid resuscitation (IV Liquid) and intravenous antibiotic administration.,2.0,rapid_triage_and_discharge,1.0,0.029497787356376648,0.000607567373663187
V0005,rapid_triage_and_discharge,"Rapid diagnostic sequence involving laboratory workups (Leucocytes, CRP, LacticAcid) without subsequent admission.",3.0,acute_medical_intervention,2.0,0.3726213276386261,0.3346846401691437
V0006,acute_medical_intervention,Comprehensive evaluation followed by fluid resuscitation and intravenous antibiotic administration in the emergency department.,0.0,rapid_triage_and_discharge,2.0,0.007041850592941046,0.0014914828352630138
V0007,acute_medical_intervention,Emergency pathway featuring prompt fluid resuscitation and IV antibiotic administration.,2.0,rapid_triage_and_discharge,2.0,0.0,0.000749628699850291
V0008,inpatient_admission_and_release,Initial stabilization and diagnostic workup followed by admission to nursing care (NC) and subsequent release.,4.0,extended_chronic_rework,1.0,0.35068416595458984,0.029299825429916382
V0009,acute_medical_intervention,"Features immediate lab tests, fluid resuscitation, and intravenous antibiotics in the emergency setting.",2.0,inpatient_admission_and_release,2.0,0.018128586933016777,0.004101776983588934
V0010,rapid_triage_and_discharge,Short outpatient diagnostic evaluation concluding in the ER.,2.0,inpatient_admission_and_release,2.0,0.3338288366794586,0.33742550015449524
V0011,acute_medical_intervention,Comprehensive emergency evaluation with fluid resuscitation and IV antibiotic treatment.,2.0,inpatient_admission_and_release,1.0,0.0031499480828642845,0.0024003193248063326
V0012,acute_medical_intervention,Emergency workup accompanied by fluid resuscitation and intravenous antibiotics.,3.0,rapid_triage_and_discharge,1.0,0.06348016113042831,0.021903300657868385
V0013,rapid_triage_and_discharge,Short laboratory workup pathway completed without inpatient admission.,2.0,acute_medical_intervention,1.0,0.36201831698417664,0.3341836631298065
V0014,inpatient_admission_and_release,Initial ER evaluation and lab work followed by admission to nursing care and subsequent release.,5.0,rapid_triage_and_discharge,2.0,0.346539169549942,0.033444784581661224
V0015,inpatient_admission_and_release,Initial intervention and stabilization followed by inpatient nursing care admission and eventual release.,4.0,extended_chronic_rework,1.0,0.02445264905691147,0.02294745109975338
V0016,inpatient_admission_and_release,Emergency evaluation and IV treatment followed by admission to nursing care and release.,1.0,extended_chronic_rework,1.0,0.012018431909382343,0.010513233952224255
V0017,rapid_triage_and_discharge,Rapid diagnostic sequence ending in the emergency department without admission.,3.0,inpatient_admission_and_release,3.0,0.36212801933288574,0.33429333567619324
V0018,inpatient_admission_and_release,"Emergency evaluation, IV treatment, nursing care admission, and planned release.",4.0,acute_medical_intervention,2.0,0.3456459939479828,0.03433799371123314
V0019,acute_medical_intervention,"Emergency pathway featuring lab workups, fluid resuscitation, and intravenous antibiotics.",4.0,rapid_triage_and_discharge,2.0,0.018633710220456123,0.003596652066335082
V0020,rapid_triage_and_discharge,Rapid diagnostic and treatment pathway concluded without admission.,4.0,acute_medical_intervention,2.0,0.3738948404788971,0.33341118693351746
V0021,extended_chronic_rework,"Extremely long process variant featuring extensive repetition of lab tests, ward admission, and patient readmission.",6.0,inpatient_admission_and_release,1.0,0.11554303765296936,0.0006282883114181459
V0022,inpatient_admission_and_release,Emergency intervention and evaluation followed by nursing care admission and subsequent release.,5.0,acute_medical_intervention,1.0,0.3451042175292969,0.034879785031080246
V0023,extended_chronic_rework,"Extremely long, highly complex variant with repeat laboratory tests, ward admission, and subsequent readmission.",7.0,inpatient_admission_and_release,1.0,0.1112910807132721,0.0019969227723777294
