variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,coercive_credit_collection,"The narrative ends with Send for Credit Collection, which realizes the coercive credit collection category.",2.0,delinquent_payment,1.0,0.014428719878196716,0.02396118827164173
V0002,timely_payment,"The case is resolved promptly through payment shortly after creation, realizing timely payment.",1.0,judicial_appeal,2.0,0.4996647834777832,0.15407751500606537
V0003,,"The case ends with Send Fine without any payment, appeal, or credit collection, so it does not fit any of the resolution categories.",,timely_payment,1.0,,0.33492860198020935
V0004,delinquent_payment,"The case involves a fine notification and added penalties before payment, realizing delinquent payment.",2.0,coercive_credit_collection,1.0,0.3405536413192749,6.770990876248106e-05
V0005,delinquent_payment,"The case involves added penalties before payments are made, realizing delinquent payment.",1.0,coercive_credit_collection,1.0,0.01632649265229702,0.0028145748656243086
V0006,delinquent_payment,"The case involves added penalties during the process before being resolved through payment, realizing delinquent payment.",2.0,coercive_credit_collection,1.0,0.026891911402344704,0.00010935895988950506
V0007,timely_payment,"The case is resolved through payment without any penalties added, realizing timely payment.",1.0,judicial_appeal,1.0,0.3422447741031647,0.00334247131831944
V0008,administrative_appeal,"The narrative ends with Send Appeal to Prefecture, realizing administrative appeal.",2.0,delinquent_payment,1.0,0.35098448395729065,0.03312566503882408
V0009,coercive_credit_collection,"The case concludes with Send for Credit Collection after a penalty and payment attempt, realizing coercive credit collection.",2.0,delinquent_payment,1.0,0.015768863260746002,0.025301335379481316
V0010,coercive_credit_collection,"The case eventually ends with Send for Credit Collection after a penalty was added, realizing coercive credit collection.",3.0,delinquent_payment,1.0,0.01969580538570881,0.029228277504444122
V0011,administrative_appeal,"The narrative ends with Send Appeal to Prefecture, realizing administrative appeal.",3.0,delinquent_payment,1.0,0.34503522515296936,0.03907490521669388
V0012,,"The case ends with Send Fine after an initial payment, which does not fit any defined resolution category.",,timely_payment,1.0,,0.3342154026031494
V0013,administrative_appeal,"The case goes through the administrative appeal process to the Prefecture before final payment, realizing administrative appeal.",2.0,coercive_credit_collection,1.0,0.007345123682171106,0.0031689032912254333
V0014,judicial_appeal,"The case includes an appeal to the Judge, realizing judicial appeal.",4.0,delinquent_payment,1.0,0.005550093483179808,0.0032684020698070526
V0015,administrative_appeal,"The narrative concludes by sending an appeal to the Prefecture, realizing administrative appeal.",4.0,judicial_appeal,1.0,0.3719142973423004,0.012195822782814503
V0016,administrative_appeal,"The case goes through an administrative appeal to the Prefecture and receives the result before payment, realizing administrative appeal.",2.0,coercive_credit_collection,1.0,0.00037261247052811086,0.0003831842041108757
V0017,judicial_appeal,"The case involves an appeal to the Judge and ultimately ends with credit collection, realizing judicial appeal.",4.0,coercive_credit_collection,1.0,0.3653998374938965,0.0004219587426632643
V0018,delinquent_payment,"The case has a penalty added before payment, realizing delinquent payment.",3.0,coercive_credit_collection,1.0,0.026644207537174225,0.00035706456401385367
V0019,coercive_credit_collection,"The case goes through an administrative appeal and finally ends with Send for Credit Collection, realizing coercive credit collection.",2.0,administrative_appeal,1.0,0.002976443851366639,0.006556026171892881
V0020,coercive_credit_collection,"The case includes an administrative appeal and concludes with Send for Credit Collection, realizing coercive credit collection.",2.0,administrative_appeal,1.0,0.008400513790547848,0.017932983115315437
V0021,delinquent_payment,"The case involves added penalties before payments, realizing delinquent payment.",0.0,coercive_credit_collection,1.0,0.02187945879995823,0.0020457857754081488
V0022,administrative_appeal,"The case goes through an administrative appeal to the Prefecture and results in payment, realizing administrative appeal.",3.0,coercive_credit_collection,1.0,0.01619565673172474,0.0011584743624553084
V0023,timely_payment,"The case is resolved through payments without any penalties or appeals, realizing timely payment.",1.0,judicial_appeal,1.0,0.014894504100084305,0.011123479343950748
V0024,delinquent_payment,"The case has a penalty added before final payment, realizing delinquent payment.",3.0,coercive_credit_collection,1.0,0.030828630551695824,0.003827358828857541
V0025,coercive_credit_collection,"The case involves an administrative appeal and eventually ends with Send for Credit Collection, realizing coercive credit collection.",2.0,administrative_appeal,1.0,0.0011834870092570782,0.008348983712494373
V0026,coercive_credit_collection,"The narrative ends with Send for Credit Collection, which corresponds to coercive credit collection measures.",3.0,delinquent_payment,1.0,0.011289715766906738,0.020822186022996902
V0027,judicial_appeal,"The narrative includes an appeal process ending with Appeal to Judge, realizing judicial appeal.",1.0,administrative_appeal,1.0,0.36537042260169983,0.33392608165740967
V0028,timely_payment,"The narrative shows payments occurring promptly after sending the fine, without penalties or appeals, realizing timely payment.",1.0,delinquent_payment,2.0,0.0050190407782793045,0.008790065534412861
V0029,judicial_appeal,"The case involves an Add penalty followed directly by Appeal to Judge, realizing judicial appeal.",3.0,coercive_credit_collection,1.0,0.3905044496059418,0.3334622085094452
V0030,administrative_appeal,"The case involves an administrative appeal to the Prefecture, ending with Notify Result Appeal to Offender.",2.0,coercive_credit_collection,1.0,0.34219229221343994,0.008482392877340317
V0031,judicial_appeal,"The case includes an Appeal to Judge followed by Payment, realizing judicial appeal.",4.0,delinquent_payment,1.0,0.013831122778356075,0.005012627691030502
V0032,administrative_appeal,"The narrative tracks an administrative appeal process to the Prefecture, ending with Receive Result Appeal from Prefecture.",2.0,delinquent_payment,1.0,0.3576885163784027,0.060928214341402054
