variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,,The process terminates at ER Sepsis Triage and does not involve admission to a standard inpatient ward.,,admission_nc,2.0,,0.3891150653362274
V0002,,The process ends at CRP without any inpatient ward admission.,,admission_nc,1.0,,0.37631967663764954
V0003,,The process concludes with Leucocytes and does not include standard ward admission.,,admission_nc,2.0,,0.3832360804080963
V0004,,The pathway finishes at IV Antibiotics without an inpatient admission event.,,admission_nc,1.0,,0.0398164764046669
V0005,,The variant ends at LacticAcid without proceeding to an inpatient ward.,,admission_nc,1.0,,0.37761950492858887
V0006,,The variant ends with IV Antibiotics and lacks any inpatient ward admission.,,admission_nc,2.0,,0.017360536381602287
V0007,,The narrative completes at IV Antibiotics without reaching a standard inpatient ward.,,admission_nc,1.0,,0.010318686254322529
V0008,admission_nc,"The narrative includes an Admission NC activity followed by Release A, realizing standard inpatient ward admission.",7.0,,,0.3643254339694977,
V0009,,The pathway finishes at IV Antibiotics and does not involve inpatient ward admission.,,admission_nc,2.0,,0.02844727225601673
V0010,,The sequence ends at ER Sepsis Triage with no standard ward admission.,,admission_nc,2.0,,0.3388270139694214
V0011,,The process ends at IV Antibiotics without an inpatient admission event.,,admission_nc,1.0,,0.013468634337186813
V0012,,The pathway terminates at IV Antibiotics and does not reach standard inpatient admission.,,admission_nc,2.0,,0.07379884272813797
V0013,,The variant ends at Leucocytes without including an admission step.,,admission_nc,3.0,,0.367016464471817
V0014,admission_nc,"The narrative includes Admission NC prior to Release A, fulfilling the standard inpatient admission criterion.",6.0,,,0.36018046736717224,
V0015,admission_nc,"The sequence features an Admission NC activity before discharge, realizing standard inpatient ward admission.",5.0,,,0.03809391334652901,
V0016,admission_nc,"The narrative contains Admission NC prior to final release, realizing standard inpatient ward admission.",5.0,,,0.025659695267677307,
V0017,,The sequence ends at ER Sepsis Triage without any admission to an inpatient ward.,,admission_nc,2.0,,0.36712613701820374
V0018,admission_nc,"The narrative includes Admission NC before release, realizing standard inpatient ward admission.",7.0,,,0.3592872619628906,
V0019,,The process ends at IV Antibiotics without reaching a standard inpatient ward.,,admission_nc,3.0,,0.028952397406101227
V0020,,The narrative terminates at CRP without an inpatient admission.,,admission_nc,3.0,,0.3788929879665375
V0021,admission_nc,"The variant contains an Admission NC activity before subsequent release and return, realizing standard inpatient ward admission.",5.0,,,0.37058520317077637,
V0022,admission_nc,"The narrative includes Admission NC prior to release, realizing standard inpatient ward admission.",6.0,,,0.3587454557418823,
V0023,admission_nc,"The process includes Admission NC before release and ER return, realizing standard inpatient ward admission.",6.0,,,0.3751971423625946,
V0024,admission_nc,"The narrative explicitly terminates with Admission NC, realizing standard inpatient ward admission.",7.0,,,0.7965540289878845,
V0025,,The pathway concludes at IV Antibiotics without an inpatient ward admission.,,admission_nc,2.0,,0.01594679243862629
V0026,admission_nc,"The narrative contains Admission NC prior to release and return, realizing standard inpatient ward admission.",7.0,,,0.5175245404243469,
V0027,,The process finishes at IV Antibiotics without involving an inpatient ward admission.,,admission_nc,3.0,,0.011120502837002277
V0028,admission_nc,"The narrative includes Admission NC before release, realizing standard inpatient ward admission.",5.0,,,0.40246179699897766,
V0029,,The variant ends at Leucocytes without an inpatient admission step.,,admission_nc,2.0,,0.36965814232826233
V0030,admission_nc,"The sequence contains Admission NC prior to final release, realizing standard inpatient ward admission.",5.0,,,0.026989446952939034,
V0031,,The narrative concludes at LacticAcid without standard inpatient ward admission.,,admission_nc,3.0,,0.3540477454662323
V0032,admission_nc,"The process incorporates Admission NC before subsequent release, realizing standard inpatient ward admission.",5.0,,,0.3509354591369629,
V0033,admission_nc,"The narrative includes Admission NC prior to release and return, realizing standard inpatient ward admission.",7.0,,,0.5861079692840576,
V0034,,The sequence ends at IV Liquid without reaching a standard inpatient ward.,,admission_nc,2.0,,0.01565026491880417
V0035,admission_nc,"The pathway features Admission NC before release, realizing standard inpatient ward admission.",4.0,,,0.00493662292137742,
V0036,,The narrative finishes at CRP without an inpatient admission event.,,admission_nc,3.0,,0.38420066237449646
V0037,admission_nc,"The narrative includes Admission NC prior to Release B, realizing standard inpatient ward admission.",8.0,,,0.7012527585029602,
V0038,,The variant ends at IV Antibiotics without standard inpatient ward admission.,,admission_nc,3.0,,0.012487771920859814
V0039,admission_nc,"The sequence includes Admission NC steps prior to release, realizing standard inpatient ward admission.",4.0,,,0.11713791638612747,
V0040,admission_nc,"The narrative terminates with Admission NC, realizing standard inpatient ward admission.",7.0,,,0.7829644083976746,
V0041,admission_nc,"The narrative contains repeated Admission NC steps before release, realizing standard inpatient ward admission.",5.0,,,0.1407858282327652,
V0042,admission_nc,"The process includes Admission NC prior to release, realizing standard inpatient ward admission.",4.0,,,0.02830059826374054,
V0043,,The narrative ends at LacticAcid without an inpatient admission.,,admission_nc,2.0,,0.36644890904426575
V0044,admission_nc,"The sequence incorporates Admission NC before release, realizing standard inpatient ward admission.",4.0,,,0.03138114511966705,
V0045,admission_nc,"The narrative includes Admission NC prior to release and return, realizing standard inpatient ward admission.",7.0,,,0.7120661735534668,
V0046,admission_nc,"The process features Admission NC before release, realizing standard inpatient ward admission.",5.0,,,0.012731853872537613,
V0047,admission_nc,"The narrative contains Admission NC prior to release, realizing standard inpatient ward admission.",6.0,,,0.3795122802257538,
V0048,admission_nc,"The sequence includes Admission NC before final release, realizing standard inpatient ward admission.",5.0,,,0.015379437245428562,
V0049,admission_nc,"The narrative incorporates Admission NC prior to release and return, realizing standard inpatient ward admission.",7.0,,,0.4265521466732025,
V0050,,The variant terminates at CRP without reaching a standard inpatient ward.,,admission_nc,1.0,,0.37032926082611084
V0051,admission_nc,"The narrative features Admission NC, fulfilling the category by admitting the patient to a standard inpatient ward.",4.0,,,0.12944914400577545,
V0052,admission_nc,"The narrative features Admission NC, fulfilling the category by admitting the patient to a standard inpatient ward.",6.0,,,0.40361687541007996,
V0053,admission_nc,"The narrative features Admission NC, fulfilling the category by admitting the patient to a standard inpatient ward.",8.0,,,0.38241544365882874,
V0054,admission_nc,"The narrative features Admission NC, fulfilling the category by admitting the patient to a standard inpatient ward.",6.0,,,0.3760647773742676,
V0055,admission_nc,"The narrative features Admission NC, fulfilling the category by admitting the patient to a standard inpatient ward.",6.0,,,0.4989136755466461,
