variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,,The narrative ends at ER Sepsis Triage and does not reach any discharge path.,,release_a,2.0,,0.4030590355396271
V0002,,The narrative ends at CRP and does not reach any discharge path.,,release_a,2.0,,0.3902636766433716
V0003,,The narrative ends at Leucocytes and does not reach any discharge path.,,release_a,2.0,,0.39718008041381836
V0004,,The narrative ends at IV Antibiotics and does not reach any discharge path.,,release_a,2.0,,0.3595428764820099
V0005,,The narrative ends at LacticAcid and does not reach any discharge path.,,release_a,2.0,,0.3915635049343109
V0006,,The narrative ends at IV Antibiotics and does not reach any discharge path.,,release_b,2.0,,0.337086945772171
V0007,,The narrative ends at IV Antibiotics and does not reach any discharge path.,,release_b,2.0,,0.33662155270576477
V0008,release_a,"The narrative results in Release A without a post-discharge ER return, realizing the Release A category.",7.0,release_b,2.0,0.35929182171821594,0.3369273245334625
V0009,,The narrative ends at IV Antibiotics and does not reach any discharge path.,,release_a,2.0,,0.34817370772361755
V0010,,The narrative ends at ER Sepsis Triage and does not reach any discharge path.,,release_a,2.0,,0.35277101397514343
V0011,,The narrative ends at IV Antibiotics and does not reach any discharge path.,,release_b,2.0,,0.3334716260433197
V0012,,The narrative ends at IV Antibiotics and does not reach any discharge path.,,release_a,2.0,,0.39352524280548096
V0013,,The narrative ends at Leucocytes and does not reach any discharge path.,,release_a,3.0,,0.3809604346752167
V0014,release_a,"The narrative results in Release A without a post-discharge ER return, realizing the Release A category.",8.0,release_b,2.0,0.3551468849182129,0.34107232093811035
V0015,release_a,"The narrative results in Release A without a post-discharge ER return, realizing the Release A category.",4.0,release_b,3.0,0.033060330897569656,0.34168222546577454
V0016,release_a,"The narrative results in Release A without a post-discharge ER return, realizing the Release A category.",2.0,release_b,1.0,0.020626110956072807,0.3370905816555023
V0017,,The narrative ends at ER Sepsis Triage and does not reach any discharge path.,,release_a,3.0,,0.3810701370239258
V0018,release_a,"The narrative results in Release A without a post-discharge ER return, realizing the Release A category.",6.0,release_b,3.0,0.3542536795139313,0.34196552634239197
V0019,,The narrative ends at IV Antibiotics and does not reach any discharge path.,,release_a,3.0,,0.3486788272857666
V0020,,The narrative ends at CRP and does not reach any discharge path.,,release_a,3.0,,0.39283695816993713
V0021,release_a,"The narrative includes Release A followed by Return ER, representing post-discharge deterioration mapped to Release A.",5.0,release_b,2.0,0.3756188154220581,0.005273167043924332
V0022,release_a,"The narrative results in Release A without a post-discharge ER return, realizing the Release A category.",6.0,release_c,1.0,0.353711873292923,0.34250733256340027
V0023,release_a,"The narrative includes Release A followed by Return ER, representing post-discharge deterioration mapped to Release A.",8.0,release_b,3.0,0.38023069500923157,0.0008676698780618608
V0024,,The narrative ends at Admission NC and does not reach any release category.,,release_b,2.0,,0.3410704433917999
V0025,,The narrative ends at IV Antibiotics and does not reach any discharge path.,,release_a,2.0,,0.3356732130050659
