variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,straight_through_processing,"The invoice is processed and paid directly with no exceptions, blocks, or discrepancies.",9.0,delayed_or_blocked_payment,1.0,0.33503392338752747,1.0375811143603642e-05
V0002,straight_through_processing,The process flows directly from creation to clear invoice without any recorded anomalies.,8.0,delayed_or_blocked_payment,1.0,0.33521220088005066,1.5803054338903166e-05
V0003,,"The process stops at Record Goods Receipt and is incomplete, thus not fitting any completed payment categories.",,cancelled_or_reversed,1.0,,0.0003465295594651252
V0004,delayed_or_blocked_payment,"Contains a Remove Payment Block event before clearance, indicating a delayed or blocked payment.",2.0,straight_through_processing,1.0,0.3362586796283722,1.0000213706007344e-06
V0005,straight_through_processing,"Order confirmation is received, but payment proceeds normally without blocks or discrepancies.",8.0,delayed_or_blocked_payment,1.0,0.3380691111087799,4.004822039860301e-05
V0006,straight_through_processing,Includes a requisition step but otherwise proceeds smoothly to invoice clearance.,10.0,delayed_or_blocked_payment,1.0,0.3366203010082245,3.895186637237202e-06
V0007,delayed_or_blocked_payment,"Includes a Remove Payment Block activity, fitting the delayed or blocked payment category.",3.0,discrepancy_resolved,1.0,0.3375941216945648,1.86555025720736e-05
V0008,delayed_or_blocked_payment,Includes a Remove Payment Block activity prior to clearing the invoice.,2.0,straight_through_processing,1.0,0.33368054032325745,3.758809543796815e-05
V0009,cancelled_or_reversed,"The purchase order item is deleted, representing a cancellation or reversal.",7.0,delayed_or_blocked_payment,1.0,0.7496585845947266,0.34116148948669434
V0010,straight_through_processing,"Despite order confirmation, the process completes standard invoice clearing without exception.",9.0,discrepancy_resolved,1.0,0.3344672620296478,1.631987288419623e-05
V0011,,"The process terminates at Record Invoice Receipt without payment or cancellation, leaving it outside the finished categories.",,straight_through_processing,1.0,,4.52059721283149e-05
V0012,,The process ends at Record Goods Receipt without proceeding to invoice or payment.,,cancelled_or_reversed,1.0,,0.00023286370560526848
V0013,,The trace stops at Record Invoice Receipt without final payment or cancellation.,,straight_through_processing,1.0,,4.434079164639115e-05
V0014,,Incomplete process consisting only of creating the purchase order item.,,cancelled_or_reversed,1.0,,0.13320566713809967
V0015,,Stops at Record Invoice Receipt without completing payment.,,straight_through_processing,1.0,,2.3251661332324147e-05
V0016,straight_through_processing,Includes a requisition item but flows directly to invoice clearance without blocks or discrepancies.,9.0,delayed_or_blocked_payment,1.0,0.3364412486553192,4.582580459100427e-06
V0017,,Terminates at Record Invoice Receipt without reaching a payment or cancellation outcome.,,straight_through_processing,1.0,,7.288854976650327e-05
V0018,,Ends at Record Invoice Receipt without payment completion.,,straight_through_processing,1.0,,6.966866203583777e-05
V0019,discrepancy_resolved,Includes a Change Quantity activity which reflects correcting a discrepancy before completing the process.,3.0,straight_through_processing,1.0,0.3334328234195709,1.5505949704675004e-05
V0020,straight_through_processing,"Invoice is created before the PO, but it completes successfully without recorded blocks or discrepancies.",10.0,delayed_or_blocked_payment,1.0,0.3381750285625458,9.646503167459741e-05
V0021,delayed_or_blocked_payment,"Includes a Remove Payment Block activity, falling under delayed or blocked payment.",3.0,straight_through_processing,1.0,0.3397376537322998,2.505644988559652e-05
V0022,delayed_or_blocked_payment,Features a Remove Payment Block event indicating a payment block was present.,2.0,straight_through_processing,1.0,0.3363884687423706,2.2672475097351708e-05
V0023,discrepancy_resolved,Contains a Change Quantity activity indicating a discrepancy correction before payment.,3.0,straight_through_processing,1.0,0.335097074508667,2.328455047972966e-05
V0024,,Incomplete process ending at Create Purchase Order Item.,,cancelled_or_reversed,1.0,,0.035143908113241196
V0025,discrepancy_resolved,"Includes a Change Price activity, indicating a discrepancy was corrected before invoice clearing.",3.0,straight_through_processing,1.0,0.33933451771736145,2.2126391741039697e-06
V0026,delayed_or_blocked_payment,"Contains a payment-block removal event ('Remove Payment Block') before clearing, without cancellation.",4.0,discrepancy_resolved,1.0,0.35275980830192566,0.00022395316045731306
V0027,delayed_or_blocked_payment,The process ends at Record Invoice Receipt with an extended duration and no final payment or completion.,5.0,discrepancy_resolved,1.0,0.6757974624633789,0.0005464648711495101
V0028,straight_through_processing,"Proceeds normally through invoice receipt with no recorded exceptions, blocks, or discrepancies.",9.0,delayed_or_blocked_payment,1.0,0.6871793866157532,0.0002827541611623019
V0029,cancelled_or_reversed,"Ends in 'Delete Purchase Order Item', indicating the purchase order was cancelled.",8.0,discrepancy_resolved,1.0,0.724101722240448,0.33368048071861267
V0030,straight_through_processing,"Standard sequence ending in Record Invoice Receipt without exceptions, blocks, or discrepancies.",11.0,delayed_or_blocked_payment,1.0,0.6780300140380859,2.5950153940357268e-05
V0031,delayed_or_blocked_payment,Includes a payment block removal step ('Remove Payment Block') without cancellation.,4.0,straight_through_processing,1.0,0.6787301898002625,0.0007682539871893823
V0032,discrepancy_resolved,Includes a price change ('Change Price') which corrects a discrepancy before payment.,3.0,straight_through_processing,1.0,0.33563855290412903,1.596400761627592e-05
V0033,straight_through_processing,"Straight-through process from creation to clearing with no recorded blocks, exceptions, or discrepancies.",9.0,delayed_or_blocked_payment,1.0,0.3364505469799042,3.0664116934531194e-07
V0034,discrepancy_resolved,Includes a quantity change ('Change Quantity') to correct a discrepancy before completion.,6.0,straight_through_processing,1.0,0.6827185750007629,1.7760012269718572e-05
V0035,discrepancy_resolved,Includes a quantity change ('Change Quantity') resolving a discrepancy before the invoice is cleared.,3.0,straight_through_processing,1.0,0.33488789200782776,1.9798296762019163e-06
V0036,delayed_or_blocked_payment,Involves payment block removal ('Remove Payment Block') before invoice clearance.,3.0,straight_through_processing,1.0,0.3363196849822998,5.01959164012078e-07
V0037,cancelled_or_reversed,"Ends with 'Delete Purchase Order Item', signifying a cancellation.",7.0,straight_through_processing,1.0,0.7184221148490906,0.3334556818008423
V0038,straight_through_processing,Normal flow resulting in invoice clearing without recorded exceptions or blocks.,10.0,delayed_or_blocked_payment,1.0,0.33497321605682373,4.0480290408595465e-07
V0039,straight_through_processing,"Standard receipt process without discrepancies, blocks, or cancellations.",11.0,discrepancy_resolved,1.0,0.6877152919769287,0.0016317955451086164
V0040,delayed_or_blocked_payment,Features a payment block removal ('Remove Payment Block') event prior to invoice clearing.,3.0,straight_through_processing,1.0,0.33641839027404785,4.293401161703514e-06
V0041,discrepancy_resolved,"Contains a quantity change to resolve a discrepancy, along with a payment block removal.",3.0,delayed_or_blocked_payment,1.0,0.33635568618774414,7.368893420789391e-06
V0042,discrepancy_resolved,Contains repeated goods receipts indicating a discrepancy correction.,5.0,delayed_or_blocked_payment,1.0,0.6018601059913635,0.0002480542752891779
V0043,delayed_or_blocked_payment,Involves a payment-block removal event ('Remove Payment Block').,4.0,straight_through_processing,1.0,0.677253782749176,0.000708183681126684
V0044,discrepancy_resolved,Includes a price change ('Change Price') and a subsequent payment block removal before clearing.,4.0,delayed_or_blocked_payment,1.0,0.3342112600803375,1.2833985238103196e-05
V0045,delayed_or_blocked_payment,Contains a payment block removal ('Remove Payment Block') event.,3.0,straight_through_processing,1.0,0.6800282597541809,0.0020662916358560324
V0046,straight_through_processing,Standard procurement flow to goods receipt without anomalies or blocks.,12.0,cancelled_or_reversed,1.0,0.6847453117370605,0.00010374777048127726
V0047,discrepancy_resolved,Involves a quantity change ('Change Quantity') to correct a discrepancy and a payment block removal.,3.0,delayed_or_blocked_payment,1.0,0.3352319896221161,3.0079645512159914e-05
V0048,delayed_or_blocked_payment,Includes a payment block removal event ('Remove Payment Block').,3.0,straight_through_processing,1.0,0.6792901158332825,0.0013282167492434382
V0049,delayed_or_blocked_payment,Involves a payment block removal ('Remove Payment Block') prior to clearing.,3.0,discrepancy_resolved,1.0,0.3373842239379883,8.600470209785271e-06
V0050,delayed_or_blocked_payment,Features a payment block removal event ('Remove Payment Block') before final clearing.,5.0,straight_through_processing,1.0,0.3466491401195526,5.3632382332580164e-05
V0051,,"The narrative ends with Record Invoice Receipt and does not reach Clear Invoice or show payment, meaning it is incomplete or part of the residual process.",,straight_through_processing,1.0,,4.857442399952561e-05
V0052,straight_through_processing,The invoice is processed and cleared with repeated goods receipts but no block or discrepancy correction explicitly recorded before clearance.,8.0,discrepancy_resolved,1.0,0.16697542369365692,4.557596639642725e-06
V0053,delayed_or_blocked_payment,Includes a payment-block removal step ('Remove Payment Block') without ending in cancellation.,5.0,discrepancy_resolved,2.0,0.6921232342720032,0.01416123379021883
V0054,,The process only reaches change approval and does not proceed to invoice creation or payment.,,cancelled_or_reversed,1.0,,0.014678130857646465
V0055,cancelled_or_reversed,"The purchase order item is deleted, representing a cancellation of the order.",8.0,straight_through_processing,1.0,0.7165676951408386,0.33363521099090576
V0056,delayed_or_blocked_payment,"Features a 'Remove Payment Block' activity before final clearance, indicating a delayed or blocked payment.",4.0,straight_through_processing,1.0,0.33637335896492004,7.553805062343599e-06
V0057,delayed_or_blocked_payment,Involves a payment-block removal step ('Remove Payment Block') prior to completion.,4.0,straight_through_processing,1.0,0.6778922080993652,6.979422323638573e-05
V0058,delayed_or_blocked_payment,Includes a 'Remove Payment Block' step before clearing the invoice.,4.0,discrepancy_resolved,1.0,0.3462924659252167,6.579857290489599e-05
V0059,delayed_or_blocked_payment,The narrative includes a payment-block removal step ('Remove Payment Block') before invoice clearance.,3.0,straight_through_processing,1.0,0.337414026260376,4.108239863853669e-06
V0060,discrepancy_resolved,A price discrepancy is detected and corrected via 'Change Price' before payment clearance.,3.0,delayed_or_blocked_payment,1.0,0.33898329734802246,2.7279854748485377e-06
V0061,discrepancy_resolved,A quantity discrepancy is handled using 'Change Quantity' before the invoice is cleared and paid.,5.0,delayed_or_blocked_payment,1.0,0.33442434668540955,8.020320819923654e-06
V0062,straight_through_processing,The invoice is processed and cleared successfully with no recorded payment block or cancellation.,7.0,delayed_or_blocked_payment,1.0,0.3336220681667328,3.975746039941441e-06
V0063,,The process stops at Record Goods Receipt without reaching invoice clearance or ending in cancellation.,,discrepancy_resolved,1.0,,2.690551627893001e-05
V0064,,The sequence ends at Record Service Entry Sheet without reaching invoice creation or payment.,,delayed_or_blocked_payment,1.0,,0.20117740333080292
V0065,straight_through_processing,"Proceeds from SRM creation through to invoice clearance without exceptions, blocks, or discrepancies.",10.0,delayed_or_blocked_payment,1.0,0.33535051345825195,1.5378599300674978e-06
V0066,straight_through_processing,"Direct invoice processing and clearance path without any recorded blocks, changes, or cancellations.",9.0,delayed_or_blocked_payment,1.0,0.3336326777935028,1.3241157148513594e-06
V0067,discrepancy_resolved,A price discrepancy is corrected via 'Change Price' before the invoice is successfully cleared.,4.0,straight_through_processing,1.0,0.3392221927642822,2.5347529231112276e-07
V0068,,"The process only contains order creation and a change approval, falling outside the standard invoice-to-pay lifecycle.",,cancelled_or_reversed,1.0,,0.03634258732199669
V0069,discrepancy_resolved,Includes a 'Change Price' correction followed by payment block removal and clearance.,4.0,delayed_or_blocked_payment,1.0,0.3345996141433716,0.0
V0070,delayed_or_blocked_payment,Features a payment-block removal step ('Remove Payment Block') during processing.,6.0,straight_through_processing,1.0,0.7134334444999695,0.03547139838337898
V0071,,"Only a delivery indicator change is recorded, with no invoice or payment steps.",,cancelled_or_reversed,1.0,,0.005341350566595793
V0072,discrepancy_resolved,A price discrepancy is addressed via 'Change Price' prior to invoice receipt and clearance.,3.0,straight_through_processing,1.0,0.3335202932357788,9.586055057297926e-06
V0073,,"Stops at Record Goods Receipt after a price change, without reaching invoicing or payment.",,straight_through_processing,1.0,,4.969036581314867e-06
V0074,delayed_or_blocked_payment,Includes a payment-block removal step ('Remove Payment Block') prior to final clearance.,4.0,discrepancy_resolved,1.0,0.33976396918296814,1.2538870350908837e-06
V0075,delayed_or_blocked_payment,Features a payment-block removal step ('Remove Payment Block') before finishing the process.,5.0,straight_through_processing,1.0,0.6784818768501282,0.0005199644365347922
V0076,,"The process ends at Record Invoice Receipt without clearing the invoice or completing the full payment cycle, making it incomplete or part of the residual.",,discrepancy_resolved,1.0,,0.0005167446215637028
V0077,,"The process concludes at Record Invoice Receipt without clearing, and does not cleanly fit the standard STP or other defined categories.",,straight_through_processing,1.0,,0.0003238825884182006
V0078,,"The case ends prematurely at Record Invoice Receipt with an approval change, falling outside standard completion or known exception paths.",,straight_through_processing,1.0,,1.2787971172656398e-05
V0079,cancelled_or_reversed,"The narrative explicitly includes cancellation activities (Cancel Goods Receipt, Cancel Invoice Receipt), fitting the cancellation category.",6.0,discrepancy_resolved,2.0,0.33434364199638367,0.0007619254174642265
V0080,cancelled_or_reversed,"The purchase order item is deleted, terminating the case early without completion, which aligns with cancellation/reversal.",7.0,delayed_or_blocked_payment,2.0,0.762333869934082,0.3538367748260498
V0081,delayed_or_blocked_payment,"Includes a payment block removal event (Remove Payment Block) prior to clearing the invoice, indicating a delayed or blocked payment scenario.",4.0,discrepancy_resolved,1.0,0.33450058102607727,3.1674953788751736e-06
V0082,straight_through_processing,"The invoice is processed and cleared through a standard sequence with no recorded payment blocks, cancellations, or discrepancies.",9.0,delayed_or_blocked_payment,1.0,0.34131351113319397,0.0
V0083,delayed_or_blocked_payment,The process explicitly features a Remove Payment Block activity before clearing the invoice.,4.0,straight_through_processing,1.0,0.33744361996650696,0.0
V0084,,"The case stops at Record Invoice Receipt with a quantity change, leaving it incomplete regarding the payment lifecycle.",,discrepancy_resolved,1.0,,0.0001632711646379903
V0085,,The process terminates early at Record Goods Receipt without reaching invoice creation or payment clearance.,,discrepancy_resolved,1.0,,0.00019214324129279703
V0086,discrepancy_resolved,"Includes a price change (Change Price) and a payment block removal, indicating a discrepancy was detected and resolved before invoice clearance.",3.0,delayed_or_blocked_payment,1.0,0.3363993465900421,2.9673603421542794e-05
V0087,discrepancy_resolved,Features a quantity change (Change Quantity) which addresses an initial discrepancy before the invoice is successfully cleared.,4.0,straight_through_processing,1.0,0.3340916931629181,0.0
