variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,matched_invoice_after_goods_receipt,"The narrative shows Record Goods Receipt occurring before Vendor creates invoice and Record Invoice Receipt, indicating 3-way matching with invoice recorded after goods receipt.",3.0,matched_invoice_before_goods_receipt,1.0,0.33971571922302246,1.0375811143603642e-05
V0002,matched_invoice_after_goods_receipt,Goods receipt happens before the vendor creates the invoice and the invoice receipt is recorded.,3.0,two_way_matched,1.0,0.33613625168800354,1.5803054338903166e-05
V0003,,"The process ends at Record Goods Receipt without an invoice creation or clearance, so it does not complete a matching or resolution cycle.",,two_way_matched,1.0,,0.0002968281623907387
V0004,matched_invoice_before_goods_receipt,"Vendor creates invoice and Record Invoice Receipt occur before Record Goods Receipt, fitting invoice recorded before goods receipt.",2.0,matched_invoice_after_goods_receipt,1.0,0.3351716697216034,1.0000213706007344e-06
V0005,matched_invoice_after_goods_receipt,Record Goods Receipt occurs before Vendor creates invoice and Record Invoice Receipt.,3.0,matched_invoice_before_goods_receipt,1.0,0.3333873450756073,5.712707570637576e-05
V0006,matched_invoice_after_goods_receipt,Record Goods Receipt occurs prior to Record Invoice Receipt following the vendor invoice creation.,4.0,matched_invoice_before_goods_receipt,1.0,0.3413020670413971,1.373025315842824e-05
V0007,matched_invoice_before_goods_receipt,Vendor creates invoice and Record Invoice Receipt occur prior to Record Goods Receipt.,2.0,matched_invoice_after_goods_receipt,1.0,0.33650708198547363,1.0760294571809936e-05
V0008,matched_invoice_after_goods_receipt,Record Goods Receipt occurs before Vendor creates invoice and Record Invoice Receipt.,3.0,matched_invoice_before_goods_receipt,1.0,0.3347485065460205,3.758809543796815e-05
V0009,,"The purchase order item is deleted early in the process, so no invoice or goods receipt matching occurs.",,two_way_matched,2.0,,0.0611729770898819
V0010,matched_invoice_before_goods_receipt,"Vendor creates invoice happens before Record Goods Receipt, followed by Record Invoice Receipt.",4.0,matched_invoice_after_goods_receipt,1.0,0.33686211705207825,1.631987288419623e-05
