variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,standard_fine_lifecycle,"Follows the typical administrative process including fine creation, notification, addition of penalties, and escalation to credit collection.",1.0,prefecture_appeal,1.0,0.0029392738360911608,0.0017314013093709946
V0002,direct_payment,Fine is paid promptly and directly after creation without extensive administrative escalation or collection procedures.,1.0,payment_rework_heavy,2.0,0.15741999447345734,0.15407751500606537
V0003,,"The trace stops abruptly at sending the fine without any payment, penalty, or further resolution.",,direct_payment,1.0,,0.33492860198020935
V0004,standard_fine_lifecycle,"Represents the standard fine lifecycle with creation, notification, penalties, and ultimate resolution via payment.",0.0,payment_rework_heavy,1.0,0.3521413803100586,6.770990876248106e-05
V0005,payment_rework_heavy,Characterized by repeated payment activities occurring over the course of the trace.,2.0,standard_fine_lifecycle,1.0,0.03468187525868416,0.0035808782558888197
V0006,payment_rework_heavy,"Involves repeated payment actions, fitting the payment rework heavy category.",3.0,standard_fine_lifecycle,1.0,0.04524729773402214,0.013336916454136372
V0007,direct_payment,Involves prompt payment shortly after fine creation and sending without penalties or complex escalation.,0.0,payment_rework_heavy,1.0,0.0,0.00334247131831944
V0008,prefecture_appeal,Involves formal appeals to the prefecture including adding appeal dates and sending the appeal.,2.0,standard_fine_lifecycle,1.0,0.36256423592567444,0.0007805326604284346
V0009,standard_fine_lifecycle,"Includes standard steps of fine notification, penalty addition, intermediate payment, and eventual credit collection.",1.0,payment_rework_heavy,1.0,0.0015991298714652658,0.00039125734474509954
V0010,standard_fine_lifecycle,"Follows standard administrative fine handling with notification, penalty, and final credit collection.",2.0,payment_rework_heavy,1.0,0.0023278126027435064,0.0035356851294636726
V0011,prefecture_appeal,Involves standard notification and penalties followed by formal appeal actions to the prefecture.,3.0,standard_fine_lifecycle,1.0,0.3566150367259979,0.0013859807513654232
V0012,,"An atypical sequence of paying before the fine is officially sent, not fitting any standard category cleanly.",,direct_payment,1.0,,0.3342154026031494
V0013,prefecture_appeal,"Involves prefecture appeal submission, processing results, notifying outcomes, and final payment.",2.0,payment_rework_heavy,1.0,0.004234648775309324,0.0031689032912254333
V0014,prefecture_appeal,"Contains judicial appeal activities (appeal to judge), fitting the legal escalation and appeal category.",3.0,standard_fine_lifecycle,1.0,0.03202984109520912,0.008281029760837555
V0015,prefecture_appeal,Focuses on formal appeal procedures directed to the prefecture.,4.0,direct_payment,1.0,0.383494108915329,0.020149311050772667
V0016,prefecture_appeal,"Involves complete workflow of prefecture appeal, result reception, and notification leading to payment.",2.0,payment_rework_heavy,1.0,0.011952385306358337,0.0005738325999118388
V0017,prefecture_appeal,Involves appeal to judge alongside standard fine lifecycle escalation to credit collection.,3.0,standard_fine_lifecycle,1.0,0.3918795585632324,0.00012474872346501797
V0018,payment_rework_heavy,Features standard fine lifecycle steps accompanied by repeated payment activities.,4.0,standard_fine_lifecycle,1.0,0.044999588280916214,0.013584622181952
V0019,prefecture_appeal,Involves full prefecture appeal lifecycle from appeal insertion to result notification before credit collection.,2.0,payment_rework_heavy,2.0,0.38235190510749817,0.0002084532316075638
