variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,delinquent_payment,"The case ends with Send for Credit Collection after penalties are added, indicating unresolved delinquency.",2.0,judicial_appeal_judge,1.0,0.6772789359092712,0.0017314013093709946
V0002,timely_payment,Payment occurs immediately after fine creation without penalties or enforcement steps.,1.0,judicial_appeal_judge,2.0,0.4847702980041504,0.17589472234249115
V0003,,"The process ends with Send Fine and lacks payment, appeal, or collection steps, making it incomplete regarding final resolution.",,timely_payment,1.0,,0.002686103107407689
V0004,delinquent_payment,"Payment occurs after penalties and fine notifications are issued, indicating delinquent payment.",1.0,judicial_appeal_judge,1.0,0.34446844458580017,6.770990876248106e-05
V0005,delinquent_payment,"Payment happens after penalties and notifications, representing delinquent payment.",0.0,judicial_appeal_judge,1.0,0.03468187525868416,0.0007711097714491189
V0006,delinquent_payment,"Payment occurs after penalty imposition, indicating delinquent payment.",2.0,judicial_appeal_judge,1.0,0.04524729773402214,0.00010935895988950506
V0007,timely_payment,Payment is made promptly following fine dispatch without any penalty or enforcement steps.,1.0,judicial_appeal_judge,1.0,0.33931636810302734,0.018474731594324112
V0008,administrative_appeal_prefecture,The narrative includes submitting an appeal to the Prefecture.,2.0,delinquent_payment,1.0,0.3584926426410675,0.03312566503882408
V0009,delinquent_payment,"Despite an intermediate payment, the case ultimately escalates to credit collection after penalties, fitting delinquent resolution failure.",1.0,judicial_appeal_judge,1.0,0.6759387850761414,0.00039125734474509954
V0010,delinquent_payment,The case involves penalties and ultimately ends in credit collection.,3.0,judicial_appeal_judge,1.0,0.6720118522644043,0.0035356851294636726
V0011,administrative_appeal_prefecture,The trace concludes with sending an appeal to the Prefecture.,3.0,delinquent_payment,1.0,0.3525433838367462,0.03907490521669388
V0012,timely_payment,"Payment occurs early in the process flow, representing timely settlement.",1.0,judicial_appeal_judge,1.0,0.6893536448478699,0.02757914364337921
V0013,administrative_appeal_prefecture,The process explicitly goes through an administrative appeal to the Prefecture before final payment.,2.0,judicial_appeal_judge,1.0,0.00016303516167681664,0.0031689032912254333
V0014,judicial_appeal_judge,The narrative features an appeal to the Judge.,4.0,delinquent_payment,1.0,0.0,0.0032684020698070526
V0015,administrative_appeal_prefecture,The trace explicitly contains steps for an administrative appeal to the Prefecture.,4.0,judicial_appeal_judge,1.0,0.37942245602607727,0.012195822782814503
V0016,administrative_appeal_prefecture,The case involves an administrative appeal to the Prefecture and its subsequent notification and payment.,2.0,judicial_appeal_judge,1.0,0.007880770601332188,0.007284776773303747
V0017,judicial_appeal_judge,The narrative involves an appeal to the Judge leading to credit collection.,4.0,delinquent_payment,1.0,0.3598497211933136,0.0004219587426632643
V0018,delinquent_payment,"Payment happens after fine notification and penalties, denoting delinquent payment.",2.0,judicial_appeal_judge,2.0,0.044999588280916214,0.00035706456401385367
V0019,administrative_appeal_prefecture,The trace includes an administrative appeal to the Prefecture followed by credit collection.,2.0,judicial_appeal_judge,1.0,0.3864234983921051,0.004816525150090456
V0020,administrative_appeal_prefecture,The process includes an administrative appeal to the Prefecture prior to credit collection.,2.0,judicial_appeal_judge,1.0,0.37504658102989197,0.006028205621987581
V0021,delinquent_payment,"Payment occurs after penalties have been added, fitting delinquent payment.",1.0,judicial_appeal_judge,1.0,0.0035240754950791597,0.003935260698199272
V0022,administrative_appeal_prefecture,The process follows an administrative appeal to the Prefecture path before payment.,3.0,judicial_appeal_judge,1.0,0.008687498047947884,0.0013636029325425625
V0023,timely_payment,Payment is made quickly in the process sequence.,1.0,judicial_appeal_judge,1.0,0.0,0.011123479343950748
V0024,delinquent_payment,"Payment is made after penalty application, representing delinquent payment.",2.0,judicial_appeal_judge,2.0,0.04918401315808296,0.003827358828857541
V0025,administrative_appeal_prefecture,The case goes through an administrative appeal to the Prefecture before ending in credit collection.,3.0,judicial_appeal_judge,1.0,0.38463056087493896,0.006609482225030661
V0026,,"The case ends with credit collection after a penalty was added, representing an unresolved delinquent process rather than a successful payment or appeal resolution.",,delinquent_payment,1.0,,0.00011408588761696592
V0027,judicial_appeal_judge,The process includes an administrative appeal to the prefecture and concludes with an appeal to the judge.,1.0,administrative_appeal_prefecture,1.0,0.3709205090999603,0.33392608165740967
V0028,timely_payment,The fine is sent and promptly paid relatively early in the process without involving penalties or formal appeals.,1.0,delinquent_payment,2.0,0.01991354487836361,0.008790065534412861
V0029,judicial_appeal_judge,The process involves adding a penalty followed directly by an appeal to the judge.,3.0,delinquent_payment,1.0,0.39605453610420227,0.3334622085094452
