variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0001,straight_through_processing,"The invoice follows a standard path from creation, goods receipt, invoice receipt, to clearing with no recorded exceptions, blocks, or discrepancies.",11.0,delayed_or_blocked_payment,1.0,0.33360710740089417,1.0375811143603642e-05
V0002,straight_through_processing,Standard straight-through process leading directly to invoice clearing without exceptions or interventions.,10.0,delayed_or_blocked_payment,1.0,0.3371865749359131,1.5803054338903166e-05
V0003,,"The case ends prematurely at Record Goods Receipt without payment or cancellation, making it part of the residual process variants.",,cancelled_or_reversed,1.0,,0.0003465295594651252
V0004,delayed_or_blocked_payment,"The process includes a explicit 'Remove Payment Block' event before the invoice is eventually cleared, indicating a blocked payment.",2.0,straight_through_processing,1.0,0.3364090621471405,1.0000213706007344e-06
V0005,straight_through_processing,"Includes a standard order confirmation but otherwise follows a normal, unblocked path to invoice clearance.",10.0,delayed_or_blocked_payment,1.0,0.3400435149669647,4.004822039860301e-05
V0006,straight_through_processing,Starts with a purchase requisition item followed directly by standard purchasing and clearing steps without exception.,12.0,delayed_or_blocked_payment,1.0,0.33464595675468445,3.895186637237202e-06
V0007,delayed_or_blocked_payment,Features a 'Remove Payment Block' event which characterizes payment blocking and subsequent resolution.,3.0,discrepancy_resolved,1.0,0.33774447441101074,1.797504046407994e-05
V0008,delayed_or_blocked_payment,Involves a payment block removal event before clearing the invoice.,2.0,straight_through_processing,1.0,0.3335301876068115,3.758809543796815e-05
V0009,cancelled_or_reversed,"The purchase order item is deleted, terminating the case rather than completing it through to payment.",5.0,delayed_or_blocked_payment,1.0,0.7496585845947266,0.34116148948669434
V0010,straight_through_processing,Follows a standard flow including order confirmation and standard invoice clearing without exceptions or blocks.,11.0,discrepancy_resolved,1.0,0.33644163608551025,1.631987288419623e-05
V0011,,"Ends at Record Invoice Receipt without clearing the invoice or being explicitly cancelled, remaining in the residual category.",,straight_through_processing,1.0,,0.0
V0012,,Terminates at Record Goods Receipt without proceeding to payment or cancellation.,,cancelled_or_reversed,1.0,,0.00023286370560526848
V0013,,Stops at Record Invoice Receipt without reaching final payment/clearance.,,straight_through_processing,1.0,,4.434079164639115e-05
V0014,,Incomplete trace ending immediately at Create Purchase Order Item.,,cancelled_or_reversed,1.0,,0.3333333432674408
V0015,,Incomplete trace ending at Record Invoice Receipt.,,straight_through_processing,1.0,,2.3251661332324147e-05
V0016,straight_through_processing,Standard execution path starting from requisition and leading to clear invoice without intervention.,11.0,delayed_or_blocked_payment,1.0,0.3344669044017792,4.582580459100427e-06
V0017,,Trace ends at Record Invoice Receipt without final clearing.,,cancelled_or_reversed,1.0,,7.288854976650327e-05
V0018,,Trace ends at Record Invoice Receipt without final clearing.,,straight_through_processing,1.0,,7.057238349261752e-07
V0019,discrepancy_resolved,A 'Change Quantity' event indicates a discrepancy was detected and corrected before payment.,3.0,straight_through_processing,1.0,0.3335815668106079,1.5505949704675004e-05
V0020,straight_through_processing,"Although the vendor creates the invoice early, the process proceeds normally to clearance without exceptions.",12.0,delayed_or_blocked_payment,1.0,0.33620068430900574,9.646503167459741e-05
V0021,delayed_or_blocked_payment,"Includes a payment block removal event, fitting the delayed or blocked payment category.",3.0,straight_through_processing,1.0,0.3398880064487457,3.9119547068366956e-07
V0022,delayed_or_blocked_payment,Features a payment block removal event prior to final clearing.,2.0,straight_through_processing,1.0,0.33653882145881653,2.1728452338720672e-05
V0023,discrepancy_resolved,"A 'Change Quantity' event is recorded, indicating a quantity discrepancy was corrected before payment.",3.0,straight_through_processing,1.0,0.3352457582950592,2.328455047972966e-05
V0024,,Incomplete trace ending at Create Purchase Order Item.,,cancelled_or_reversed,1.0,,0.33539411425590515
V0025,discrepancy_resolved,"A 'Change Price' event is present, showing that a price discrepancy was corrected before processing.",3.0,straight_through_processing,1.0,0.33918583393096924,2.2126391741039697e-06
V0026,delayed_or_blocked_payment,The process culminates in payment (Clear Invoice) after a payment-block event ('Remove Payment Block') was recorded.,4.0,discrepancy_resolved,1.0,0.3529101610183716,0.00019931721908506006
V0027,cancelled_or_reversed,None of the standard payment or resolution outcomes are reached; the case ends prematurely at Record Invoice Receipt with an extended duration.,3.0,delayed_or_blocked_payment,1.0,0.667319118976593,0.00018354308849666268
V0028,cancelled_or_reversed,The process stops at Record Invoice Receipt without reaching payment or completion.,4.0,straight_through_processing,1.0,0.70271235704422,4.857442399952561e-05
V0029,cancelled_or_reversed,"The purchase order is explicitly deleted ('Delete Purchase Order Item'), ending the process without completion.",6.0,delayed_or_blocked_payment,2.0,0.724101722240448,0.33368048071861267
V0030,cancelled_or_reversed,The process terminates at Record Invoice Receipt without clearing or payment.,4.0,straight_through_processing,1.0,0.6935629844665527,9.999729627452325e-06
V0031,delayed_or_blocked_payment,The sequence includes a payment block removal but does not end in a final invoice clearance.,4.0,straight_through_processing,1.0,0.678880512714386,0.0007682539871893823
V0032,discrepancy_resolved,A price discrepancy ('Change Price') is corrected before the invoice is eventually paid ('Clear Invoice').,3.0,straight_through_processing,1.0,0.3354898691177368,1.596400761627592e-05
V0033,straight_through_processing,"The invoice is processed and paid with no recorded exception, block, discrepancy correction, or cancellation.",11.0,delayed_or_blocked_payment,1.0,0.3384249210357666,3.0664116934531194e-07
V0034,discrepancy_resolved,"A quantity discrepancy ('Change Quantity') is handled, though the process ends without payment.",6.0,cancelled_or_reversed,1.0,0.6825698018074036,0.0011135501554235816
V0035,discrepancy_resolved,A quantity discrepancy ('Change Quantity') is detected and corrected before invoice payment.,3.0,straight_through_processing,1.0,0.33473917841911316,1.9798296762019163e-06
V0036,delayed_or_blocked_payment,Payment occurs following the removal of a payment block.,3.0,straight_through_processing,1.0,0.3364700376987457,5.01959164012078e-07
V0037,cancelled_or_reversed,"The purchase order item is deleted, cancelling the process.",5.0,discrepancy_resolved,2.0,0.7184221148490906,0.3334556818008423
V0038,straight_through_processing,The invoice proceeds through the standard steps directly to clearance without exceptions or blocks.,12.0,cancelled_or_reversed,1.0,0.33694756031036377,4.0480290408595465e-07
V0039,cancelled_or_reversed,The process stops at Record Goods Receipt without completing through to payment.,4.0,discrepancy_resolved,1.0,0.7032483220100403,0.00046692497562617064
V0040,delayed_or_blocked_payment,A payment block is removed before the invoice is ultimately cleared.,3.0,straight_through_processing,1.0,0.3365687429904938,6.000127086736029e-06
V0041,discrepancy_resolved,A quantity discrepancy is corrected and a payment block is subsequently removed before payment.,3.0,delayed_or_blocked_payment,1.0,0.33650436997413635,6.8458243731583934e-06
V0042,cancelled_or_reversed,The process exhibits rework and terminates at goods receipt without reaching payment.,4.0,discrepancy_resolved,1.0,0.6133500933647156,0.0002181693707825616
V0043,delayed_or_blocked_payment,Involves a payment-block event without completion to clearance.,4.0,straight_through_processing,1.0,0.6774041652679443,0.000708183681126684
V0044,discrepancy_resolved,"A price discrepancy ('Change Price') is corrected, followed by payment block removal and clearance.",4.0,delayed_or_blocked_payment,1.0,0.3340625464916229,1.2833985238103196e-05
V0045,delayed_or_blocked_payment,A payment block is removed prior to completion.,3.0,straight_through_processing,1.0,0.6801786422729492,0.0020662916358560324
